id,frame,label,x_est,y_est,psi_est,vel_est
0,80,veh,19.622176306026518,7.049658036457049,1.9660024943878398,4.465883057000218
0,81,veh,19.567061097819487,7.232581873742892,1.9635410012978796,4.4659919515771636
0,82,veh,19.496382312818792,7.404723161879614,1.9633861811480102,4.4659797473438925
0,83,veh,19.419366277420274,7.576821142426769,1.965154642855204,4.466182149254492
0,84,veh,19.34583813766126,7.747556797725991,1.9659754090412378,4.46613879570877
0,85,veh,19.262742154441153,7.919435553361738,1.9698445884153621,4.466668983499847
0,86,veh,19.160873074583243,8.075763874949324,1.9820595895391708,4.466305144575191
0,87,veh,19.08527961762445,8.229977301969042,1.984834649155812,4.4641904672675965
0,88,veh,18.994141440089397,8.397245419040514,1.9907304500220984,4.464733402467432
0,89,veh,18.89405398266606,8.560864630340582,1.9996838470255378,4.46536566711711
0,90,veh,18.802887620774197,8.7229271856285,2.0052709705963343,4.4651890437358706
0,91,veh,18.714962056278864,8.8859809120519,2.0092529082483073,4.464941569403555
0,92,veh,18.623905893243332,9.045715905053331,2.0144634393857626,4.4643746426613795
0,93,veh,18.529619162376562,9.205177740952802,2.0203904775288875,4.464024837292332
0,94,veh,18.42629446920251,9.353439136760876,2.0304973439625202,4.462400241978653
0,95,veh,18.325258080098582,9.515594940420376,2.0370582420356453,4.46324174780063
0,96,veh,18.23744468112991,9.67413633642401,2.0395666762866167,4.462105199520534
0,97,veh,18.133027615138207,9.828386973578239,2.047785943433122,4.4617820358815035
0,98,veh,18.045997606341583,9.972313414788463,2.0516842711934,4.457404045611106
0,99,veh,17.936951686020333,10.122443356709624,2.061179318084133,4.456795561564512
0,100,veh,17.835000751533695,10.271747220872419,2.067997862001951,4.455202161437038
0,101,veh,17.737561583711962,10.410057408544526,2.074804064618702,4.450526622409744
0,102,veh,17.62940814446555,10.560832705940275,2.0823975507256822,4.450129667236069
0,103,veh,17.525742701104594,10.701158768936256,2.089893637850061,4.446652317098878
0,104,veh,17.41845364709788,10.838690864651461,2.0984995725498146,4.442990917833248
0,105,veh,17.313170533124993,10.97907305962052,2.105487583248038,4.439771530781311
0,106,veh,17.19776587517691,11.116696369020696,2.115549689763074,4.4373716100330425
0,107,veh,17.08814353161948,11.248910861710065,2.1242295482414892,4.43273119257254
0,108,veh,16.979108295472574,11.379721685650958,2.132473682503515,4.4276607997843715
0,109,veh,16.856190058184133,11.51738402979779,2.143053046200255,4.4267544355010395
0,110,veh,16.750081785333737,11.643593981577709,2.150188205252034,4.419958910217287
0,111,veh,16.632778792649198,11.76152927040714,2.161707701916843,4.412904822120571
0,112,veh,16.516546178535158,11.881833017548464,2.1718061833419857,4.406401635966041
0,113,veh,16.407743417123374,11.998582931787002,2.1798932503240196,4.397592973202497
0,114,veh,16.289384395601207,12.122918579725626,2.1887699333048127,4.392838460605823
0,115,veh,16.162987154193445,12.244032842321529,2.2000199642752976,4.388849853062891
0,116,veh,16.040151311583475,12.357046999707908,2.211226875773031,4.381933331462508
0,117,veh,15.920998706404477,12.46269292956675,2.222274544974898,4.372254837565681
0,118,veh,15.803741266818507,12.574335548969755,2.2309712076266788,4.364050150597802
0,119,veh,15.68401354786284,12.680339775773563,2.24104088560879,4.354870290406924
0,120,veh,15.553153299736275,12.786773342011202,2.253475633268492,4.3484966209459825
0,121,veh,15.424687997626203,12.895370166406314,2.2640980558276453,4.34237939749423
0,122,veh,15.307974007864534,13.002918480947194,2.2712347019448123,4.333298176686058
0,123,veh,15.178622388413947,13.1003489478479,2.2835373802306385,4.324455961777817
0,124,veh,15.053389567558954,13.200877594916916,2.2934009660181465,4.315700517942421
0,125,veh,14.91955453056744,13.296730466628624,2.306002103990502,4.307944960617126
0,126,veh,14.789324672620712,13.3944655822114,2.3165558688960153,4.300027160279316
0,127,veh,14.66338459478562,13.484600067160144,2.327198826722058,4.288927173596536
0,128,veh,14.532336293441011,13.582249475775654,2.3368196542145574,4.281655868168542
0,129,veh,14.399230916563802,13.667239084244951,2.3494008294990287,4.271425932249006
0,130,veh,14.265718330762605,13.74940949994986,2.362081836347413,4.260757750395514
0,131,veh,14.124051688664744,13.837999126273605,2.3745256466941207,4.25460576471508
0,132,veh,13.993582439748916,13.91930400362668,2.38537631782442,4.243297548588577
0,133,veh,13.85504543674339,14.00280262472257,2.3970409161256576,4.235315459109032
0,134,veh,13.707954199213995,14.084586621980327,2.4105011566092927,4.229710336471831
0,135,veh,13.573500530885264,14.171931171514668,2.418898025517235,4.222032990270732
0,136,veh,13.44474278149831,14.254757035208964,2.426707233150783,4.21147981467368
0,137,veh,13.305660380484412,14.34375834772515,2.434866049876005,4.20618237783284
0,138,veh,13.153787098588316,14.408345544665679,2.4517440872468708,4.1983437213431785
0,139,veh,13.011651391440454,14.4908805579277,2.4608594258554803,4.1926571711676965
0,140,veh,12.858415354147022,14.57328286656665,2.4719287294319465,4.190845885425767
0,141,veh,12.713564770436053,14.65025548721104,2.482008915034692,4.184894054713598
0,142,veh,12.578005620863372,14.722001082908495,2.4909775808293624,4.17455779875351
0,143,veh,12.433306335997457,14.803760788483302,2.498686485906298,4.170338750610561
0,144,veh,12.287909414665647,14.871609669658312,2.509905992721784,4.162804285418985
0,145,veh,12.144318057121406,14.944250241022655,2.518831329721546,4.156149121057
0,146,veh,11.998534119337892,15.014472501467651,2.5283874797529253,4.14985679457244
0,147,veh,11.84155233059697,15.092438312820638,2.5374943590552683,4.149848792377976
0,148,veh,11.699255189517384,15.163811985714489,2.545032069773699,4.142876488804328
0,149,veh,11.550264651670517,15.22961862502528,2.5550435434638787,4.137153732996913
0,150,veh,11.404733877332822,15.302392353399014,2.561858837672506,4.132105673999675
0,151,veh,11.260988098395316,15.377007134421127,2.567437565283756,4.126996104634821
0,152,veh,11.100852170626208,15.453595498455138,2.5752242840847854,4.128727639670527
0,153,veh,10.962248347766788,15.512600386825765,2.5836265991871143,4.117945818432693
0,154,veh,10.804066373323533,15.574879053014174,2.594238449005692,4.115773018866775
0,155,veh,10.65678617168768,15.64234641006862,2.6007550233362626,4.1107806565830805
0,156,veh,10.50538163333752,15.71710829775025,2.605512474001413,4.109293094765748
0,157,veh,10.347437359966827,15.783503151192107,2.6136232625325935,4.108468554505526
0,158,veh,10.183441494509102,15.859365869095477,2.619518415132006,4.112354736612025
0,159,veh,10.02407934678122,15.926146661202065,2.626956090721655,4.112269411087631
0,160,veh,9.865856247481636,15.995260768172036,2.633067230789888,4.112335125011585
0,161,veh,9.699061043811831,16.05699361917172,2.642492653027242,4.1142361905714395
0,162,veh,9.531033901149433,16.124652235988634,2.6497698643565566,4.118041574901548
0,163,veh,9.356160175414631,16.194276654393132,2.6571326378910265,4.12509401477178
0,164,veh,9.178626387708858,16.26374569216716,2.6645084486845376,4.133158038472567
0,165,veh,8.998201283796599,16.332464878377728,2.6721055101678433,4.142187917283225
0,166,veh,8.809931513136151,16.408848138622222,2.6780867660682297,4.156039632629688
0,167,veh,8.636483162367924,16.470046126263618,2.686038119686667,4.160285211176757
0,168,veh,8.450714651763322,16.543208156761423,2.691669002162658,4.172212727087654
0,169,veh,8.270847534889354,16.613658739260316,2.69685499721897,4.180920749314244
0,170,veh,8.09412838165704,16.672375824662392,2.7049069847066334,4.185778162551504
0,171,veh,7.904579160356563,16.73892548291768,2.7118884477342555,4.1976711976402035
0,172,veh,7.716603479582673,16.801171328269632,2.719519440904936,4.207882812208789
0,173,veh,7.531864002500519,16.866993404644226,2.7250246591550575,4.217291248776958
0,174,veh,7.339052107252489,16.930290978346736,2.7321115813261714,4.229571389017385
0,175,veh,7.134550985867756,16.98897635724796,2.741831778050241,4.245878525371641
0,176,veh,6.939851014154692,17.06348501676017,2.744403453670958,4.2606850635582285
0,177,veh,6.7319150584654786,17.122127731264662,2.7537027177447593,4.278080053065741
0,178,veh,6.530523523919857,17.177249566821303,2.7625950077863397,4.291727459761079
0,179,veh,6.349806082157013,17.23687011405842,2.766653152346155,4.296905005945836
0,180,veh,6.146071823839525,17.291399882768278,2.7750887645025384,4.311303948481166
0,181,veh,5.925855100208415,17.35970197778853,2.780508692603427,4.335219495320323
0,182,veh,5.7029208474780955,17.412247538810444,2.7910031664230273,4.357249723812119
0,183,veh,5.503988296744473,17.475615941116494,2.7941681178000577,4.370049586013673
0,184,veh,5.295200958639039,17.527387587893557,2.802114322465941,4.385143261854712
0,185,veh,5.070949211154672,17.577798349961334,2.811765562563863,4.406763928159518
0,186,veh,4.848201473767093,17.63005799530016,2.819870936689437,4.427692090338316
0,187,veh,4.63501772034061,17.68377538275302,2.8257515057798543,4.444196449337335
0,188,veh,4.424987462969202,17.737828698334244,2.830700652017976,4.459054547255091
0,189,veh,4.214916131277916,17.79693366247431,2.8335693103269364,4.4744340449587305
