id,frame,label,x_est,y_est,vx_est,vy_est
0,155,ped,11.565000976548898,26.364324638507437,0.10005651957557617,1.7270307796510738
1,155,ped,13.21426717999928,22.328708810983134,-0.32646178284904476,1.392598769441363
2,155,ped,15.992201807653062,24.28114152833745,0.12977816423540622,-1.906757818939534
3,155,ped,16.860574653241255,24.281117689077785,-0.0003175389386807694,-1.7032788670383314
4,155,ped,16.295104765297413,26.97113974912175,-0.08163926113260261,-1.3972983457337704
5,155,ped,16.945952312907217,27.3624850357017,0.3068378764391098,-1.9563574011601754
6,155,ped,21.06947276162145,21.54739826607689,1.0583255287010356,-0.2927073936681989
7,155,ped,20.723807469760168,20.767153865838775,1.1964549670234224,-0.193063674712797
8,155,ped,13.822523241419713,16.94637612196784,-0.20068460924092252,1.2821904804650153
9,155,ped,14.47372308031116,16.947263472188524,-0.06741351668011301,1.0172677439306597
10,155,ped,14.21316791864632,10.48120929645395,-0.015972208615191247,1.579279911486813
11,155,ped,14.821384247967321,10.481858916279686,-0.12069655058935769,1.2589942609949856
0,156,ped,11.569174171392724,26.436356285973698,0.10005651957557617,1.7270307796510738
1,156,ped,13.200650989523428,22.386791842741616,-0.32646178284904476,1.392598769441363
2,156,ped,15.997614643999217,24.20161375811141,0.12977816423540622,-1.906757818939534
3,156,ped,16.86056140920811,24.210076695290734,-0.0003175389386807694,-1.7032788670383314
4,156,ped,16.291699724375967,26.912860705672728,-0.08163926113260261,-1.3972983457337704
5,156,ped,16.95875002213474,27.28088854749849,0.3068378764391098,-1.9563574011601754
6,156,ped,21.11361379968873,21.535189916324295,1.0583255287010356,-0.2927073936681989
7,156,ped,20.773709662245295,20.759101493686924,1.1964549670234224,-0.193063674712797
8,156,ped,13.814153012472394,16.999854203401984,-0.20068460924092252,1.2821904804650153
9,156,ped,14.470911372074585,16.989692056770217,-0.06741351668011301,1.0172677439306597
10,156,ped,14.212501743779153,10.547078495298077,-0.015972208615191247,1.579279911486813
11,156,ped,14.8163501909691,10.534369521092623,-0.12069655058935769,1.2589942609949856
0,157,ped,11.571861283680901,26.499676652471933,0.09853373203591631,1.7181043374005025
1,157,ped,13.177592183661522,22.453999338755143,-0.3361376228600973,1.4019486002571766
2,157,ped,16.001832003368257,24.121270639532312,0.12855315998663114,-1.9075933057082857
3,157,ped,16.861722982987725,24.148482448722604,0.0008862958818296369,-1.6935987931416294
4,157,ped,16.278905781895777,26.838240263222026,-0.09126006063017535,-1.414043363489187
5,157,ped,16.967117717886588,27.20968224168623,0.3022984453720797,-1.9457105900394955
6,157,ped,21.15220854076656,21.51408573040214,1.0526422428602369,-0.30182294947791044
7,157,ped,20.828351067032557,20.746732044824512,1.2013112338667782,-0.1974873795719932
8,157,ped,13.811894452978928,17.059524525030948,-0.1944219867133475,1.2885356637628118
9,157,ped,14.46676026134925,17.041883473785404,-0.06878600127911429,1.0272717100797768
10,157,ped,14.211118695909004,10.600989825496411,-0.016706787775890776,1.567026693584835
11,157,ped,14.809000930285936,10.602062201467742,-0.12306893784994431,1.2745513210010881
0,158,ped,11.576601819513595,26.576496935495722,0.10001880760111549,1.7302535676372477
1,158,ped,13.164972427449216,22.506680928104693,-0.332841927466017,1.3883152084994246
2,158,ped,16.005452354621884,24.04262576880505,0.12445379783446,-1.9054328650451695
3,158,ped,16.858466077788798,24.074345139519938,-0.006867713300756358,-1.7018381752233294
4,158,ped,16.273995314028447,26.760836388745716,-0.09385933026132695,-1.457420487379066
5,158,ped,16.975702965767162,27.13131942663142,0.2928277107535043,-1.9391436432218023
6,158,ped,21.189741172319327,21.504936657722254,1.0376435901281806,-0.2937261852457299
7,158,ped,20.865997429744972,20.746731476739996,1.1719833205407697,-0.17809851545595073
8,158,ped,13.805540440872722,17.1112026254621,-0.19029056004098682,1.2836753805507932
9,158,ped,14.454026054970118,17.1044391568907,-0.09200951753128152,1.0736701104534456
