id,frame,label,x_est,y_est,psi_est,vel_est
0,1,veh,20.3440717208247,7.9136629111294114,-0.07716569851412262,0.07368133105389807
1,1,veh,20.493890062149276,4.93154586668306,3.0699761537459023,0.07192392051539183
0,2,veh,20.36247694831849,7.927629055906114,-0.07713307491573637,0.07409063121755566
1,2,veh,20.49942639003025,4.949594424988557,3.0699379675267537,0.07171551915366016
0,3,veh,20.365471549307426,7.931816823342868,-0.07711212410681406,0.07406232402072181
1,3,veh,20.50582065582485,4.954044462764665,3.069915389220163,0.07111585783177803
0,4,veh,20.363922258499578,7.934845918761507,-0.0770935118117106,0.07361504244399114
1,4,veh,20.508553238299218,4.955564994421187,3.069904804128044,0.0706028007011819
0,5,veh,20.364688718265803,7.9377650150317365,-0.07707154396199617,0.07333885218948588
1,5,veh,20.50987831514903,4.955888340906667,3.069901837389239,0.07013977106769849
0,6,veh,20.366560728187196,7.935343541021382,-0.07708983961987079,0.07321597058226709
1,6,veh,20.510741227540812,4.955690340573857,3.069902885274924,0.0696755333928054
0,7,veh,20.369530195269242,7.935539318533259,-0.07708620106536532,0.0732015621933129
1,7,veh,20.51143962630096,4.955331421972698,3.0699054082753667,0.06919213096511032
0,8,veh,20.367312304803473,7.936796953386025,-0.0770763942702765,0.07243300175601618
1,8,veh,20.511998307146904,4.9548083867263415,3.0699095474986677,0.06869317267114931
0,9,veh,20.36686100785169,7.9334716067390305,-0.07710803511411835,0.07194114826528852
1,9,veh,20.512415441425304,4.954447950877373,3.0699125008650205,0.06818724327456634
0,10,veh,20.36763217207764,7.933110297182509,-0.07711098755647816,0.0715833905493343
1,10,veh,20.512697389890533,4.954024899335526,3.0699162399624718,0.06767500008159708
0,11,veh,20.368637109466928,7.9335220553678,-0.07710601766600715,0.07123780828434512
1,11,veh,20.51272289307378,4.953485519529731,3.0699214092083658,0.06718001671264855
0,12,veh,20.36447359879581,7.934897352342381,-0.07709493151635831,0.06993354299604393
1,12,veh,20.51277573901562,4.952839093449346,3.0699277986630076,0.06665656835919376
0,13,veh,20.36324241331668,7.936308128333754,-0.07708071992643348,0.06912866595078339
1,13,veh,20.513204207727075,4.952411620822791,3.0699318688490935,0.06604375798929141
0,14,veh,20.363264647661126,7.938146701535668,-0.07706032917857032,0.06853442137288117
1,14,veh,20.513788277780634,4.9520798189091995,3.0699349303531602,0.06537861615376511
0,15,veh,20.362479344900663,7.935097797270939,-0.07709569296999562,0.06783125572321273
1,15,veh,20.51318532646274,4.951192900292182,3.0699450209525945,0.06492680243647471
0,16,veh,20.366085461526275,7.934472449196613,-0.07709973524480487,0.06800615949486373
1,16,veh,20.512125863171416,4.950176433988312,3.0699571949082283,0.06455656111768177
0,17,veh,20.367440216032183,7.934113263058944,-0.07710279461785606,0.06768109983214493
1,17,veh,20.510782359449202,4.953636023031033,3.069918692717342,0.06431024159266953
0,18,veh,20.36776337025039,7.934095905970409,-0.0771027003873272,0.06710382008435514
1,18,veh,20.509860997339757,4.954443253279688,3.0699099722708727,0.0639163213536821
0,19,veh,20.367811861803148,7.933164524176621,-0.07711446425799597,0.06646403825735343
1,19,veh,20.50827162240823,4.95358679307184,3.069921693360117,0.06364359363959426
0,20,veh,20.363581483827925,7.932067035772467,-0.07713293447539331,0.06476156598079752
1,20,veh,20.50729549127548,4.952120884833205,3.069940725333073,0.06320331185934688
0,21,veh,20.361883575027772,7.931303825857875,-0.07714466630685744,0.06366008430001217
1,21,veh,20.506678438332617,4.950271649847849,3.0699647484086805,0.06265626476924707
0,22,veh,20.361446915403384,7.930622944192128,-0.07715414555583622,0.06286577766218228
1,22,veh,20.50581127120325,4.94808798845925,3.0699938547927808,0.06215828748924555
0,23,veh,20.361505110918973,7.929790290239723,-0.07716527729050625,0.06219417921142298
1,23,veh,20.504977948851565,4.9507111320042645,3.069959953886264,0.061735519638725846
0,24,veh,20.36168344500307,7.928784857425951,-0.07717880477786769,0.06154940902477239
1,24,veh,20.504334514266905,4.950392511089954,3.069964875902583,0.061196287900246824
0,25,veh,20.357898978615836,7.931392166162557,-0.07714674435947214,0.05970106624536905
1,25,veh,20.503442487847767,4.94729479753234,3.0700083278302976,0.060663839537431076
0,26,veh,20.35733757786763,7.930851140160084,-0.07715487021630522,0.0588309375215359
1,26,veh,20.50246453530046,4.943100298950368,3.070067964538969,0.06012730295933637
0,27,veh,20.358172994267385,7.929208189656071,-0.07717697478975383,0.05838896010313179
1,27,veh,20.50148883711418,4.943023288862786,3.07007005245963,0.059671735831872325
0,28,veh,20.35951044122493,7.931154056561155,-0.07714791484637097,0.058010689657555826
1,28,veh,20.50025989373585,4.944785222888561,3.070045859242566,0.0593281475818563
0,29,veh,20.360727913363895,7.929732393664518,-0.07716702530462649,0.05767268316959537
1,29,veh,20.499531658763107,4.946907110703074,3.070015426779288,0.05883585271516653
0,30,veh,20.3621313665378,7.92789344410605,-0.07719234238902278,0.05740090655480237
1,30,veh,20.499002310908875,4.9443481567870835,3.070054218481046,0.058172784240722746
0,31,veh,20.3630975027961,7.92583262164582,-0.0772219001751,0.056993519948234116
1,31,veh,20.507713214761,4.940037073405037,3.0701100185858645,0.054514115833234934
0,32,veh,20.364222190857497,7.923163404449952,-0.0772609421357326,0.056651250691892675
1,32,veh,20.511544383811945,4.94412087520939,3.0700452295964653,0.05262223583834037
0,33,veh,20.36459485993778,7.924896004838071,-0.0772338891470937,0.05594670551109394
1,33,veh,20.513247372159157,4.9425751199498675,3.0700660649958507,0.05129471600049419
0,34,veh,20.364822707422302,7.923715987466929,-0.07725194999347411,0.05526766442517213
1,34,veh,20.513954663840348,4.943500970233505,3.0700519100142043,0.05035840876003073
0,35,veh,20.365098781137565,7.925847623211047,-0.07721816672461143,0.05451675847603934
1,35,veh,20.514092764291767,4.940579588862414,3.070093984104849,0.04952108042417194
0,36,veh,20.36514718518687,7.924522526948281,-0.07723906654147447,0.05377936213941228
1,36,veh,20.51415493504225,4.936198009564006,3.0701572725271977,0.04867351633729554
0,37,veh,20.365774059351327,7.921598145942647,-0.07728487113333209,0.05328892320794048
1,37,veh,20.514117411916253,4.939851903111793,3.0701043909655774,0.04806355297639571
0,38,veh,20.3664637403425,7.927401497544317,-0.07719076381661952,0.05258099503763394
1,38,veh,20.514022884596216,4.942245199443126,3.070069670313691,0.0474425479067937
0,39,veh,20.367737203431435,7.932011451937509,-0.07711457329734257,0.05211842009425689
1,39,veh,20.513829816860422,4.943956251239767,3.070044845535595,0.04684077152338984
0,40,veh,20.369351750870358,7.93133780195256,-0.0771235327332467,0.051930908246032054
1,40,veh,20.50858854833456,4.940744315356937,3.0700976189792373,0.04795560595428494
0,41,veh,20.36740897110073,7.927998130188935,-0.07718118411187383,0.050506034826257845
1,41,veh,20.50628443858802,4.9405193517716866,3.0701035071256144,0.04806009197532634
0,42,veh,20.368700690829908,7.928485736261153,-0.07717148017036458,0.050185164395182585
1,42,veh,20.50518851583776,4.946366726966841,3.0700144029447034,0.04787509316313293
0,43,veh,20.366757660459886,7.925676656363167,-0.0772206644804555,0.048740353411117515
1,43,veh,20.504910547620156,4.945386131158668,3.0700301336175677,0.04719711970422692
0,44,veh,20.36766145355385,7.921738204660981,-0.07728471459228764,0.048423385877839176
1,44,veh,20.50487372945534,4.9457819727391685,3.0700238931023573,0.046468478730836565
0,45,veh,20.36930458063909,7.917303314262459,-0.07735633377916715,0.04840823361678509
1,45,veh,20.509648208387954,4.941991140466309,3.0700789049144808,0.043773177118032316
0,46,veh,20.36666459682239,7.922345705989123,-0.07727500259949564,0.046440780149007446
1,46,veh,20.511654721901944,4.936489193388071,3.0701625633775564,0.04212587799338077
0,47,veh,20.36689512277455,7.930868620759672,-0.07713270869421222,0.04550911205941087
1,47,veh,20.512386888067198,4.944489039362175,3.0700395324275305,0.0413711587443327
0,48,veh,20.36830321530277,7.931112888803363,-0.07712686303515032,0.04530524273546123
1,48,veh,20.512430454989747,4.944050766585531,3.0700461106622776,0.040655781307242456
0,49,veh,20.371211397246213,7.928594889112413,-0.07716496981762642,0.045787704365428075
1,49,veh,20.512450684675805,4.939955000926447,3.0701076498310766,0.039850911671180926
0,50,veh,20.369866749681147,7.9251198708403034,-0.07722542216510493,0.04458294633415599
1,50,veh,20.512395606999153,4.938899309074901,3.0701234987362334,0.03917123714403388
0,51,veh,20.36687512897103,7.929835665964836,-0.07714960427080676,0.042463826715126905
1,51,veh,20.512378230474187,4.934157524523246,3.070194221674036,0.0383753825924916
0,52,veh,20.36679413919984,7.928426214337157,-0.07717311245099363,0.041748988736125286
1,52,veh,20.511825108026112,4.936396836778019,3.0701615612252797,0.038010812447474535
0,53,veh,20.362897741375278,7.924593924629955,-0.07724112163198876,0.039547522211075846
1,53,veh,20.511164279229053,4.941830200026362,3.070081502996113,0.03778844817643286
0,54,veh,20.367668542286516,7.924461021315728,-0.07723733361428528,0.04084369945602464
1,54,veh,20.510547070298397,4.938639804219708,3.07012984685235,0.03729435986235674
0,55,veh,20.365735721492303,7.921347661157581,-0.07729041439000879,0.03942482281076519
1,55,veh,20.510298603740026,4.936402427229235,3.070163660607179,0.03668024454510089
0,56,veh,20.366179050044117,7.92126211794915,-0.07729124247967173,0.03892128392804708
1,56,veh,20.514741725708237,4.939900328757981,3.0701064334956416,0.03427487028799349
0,57,veh,20.367476874510142,7.927350489354559,-0.07719126033125592,0.03858262191854385
1,57,veh,20.516334760164597,4.941130917620687,3.070086852278263,0.03303335802759663
0,58,veh,20.36334016562005,7.927909707526965,-0.0771873900944942,0.03612137901921406
1,58,veh,20.51149225847598,4.9368400314786,3.070152665533028,0.034373690200987544
0,59,veh,20.36130841030379,7.926034326521487,-0.07721940010391973,0.03467011321508777
1,59,veh,20.508497949227387,4.939834681881299,3.070112487143282,0.03513059907543883
0,60,veh,20.360770194372197,7.922886105311079,-0.07726827089759038,0.0339208498634402
1,60,veh,20.50637747212527,4.941653177433724,3.070087720769959,0.03546637781712467
2,60,veh,12.765246750246655,4.1466158683611365,1.5991971046470497,3.3610545709068864
0,61,veh,20.361343616499255,7.924711837669877,-0.07724010481586027,0.033494958039054695
1,61,veh,20.504496937096885,4.939199514930111,3.0701271600178655,0.0355621303579063
2,61,veh,12.777671658429727,4.291030461842024,1.5976162307690256,3.361164655781417
0,62,veh,20.36211154894596,7.928128049844353,-0.07718814201800109,0.03310569925383162
1,62,veh,20.50749446739271,4.939392626074216,3.0701208221900806,0.03362263324491961
2,62,veh,12.777253334800424,4.438917802491228,1.596884618512831,3.3616718874756186
0,63,veh,20.36792400350759,7.927617678840774,-0.07718904752004063,0.03505175012491037
1,63,veh,20.507905387584216,4.941267516270253,3.0700916668622877,0.032889289918482945
2,63,veh,12.768184878595026,4.581080508404524,1.5983129339790676,3.3618688185013017
0,64,veh,20.36611844809068,7.92534444824807,-0.07722643896923184,0.033696966557423075
1,64,veh,20.507073035929988,4.943686179731348,3.0700559748220106,0.03272743804840188
2,64,veh,12.750998049514912,4.720272245745477,1.6022607936921158,3.361802084399721
0,65,veh,20.365614805234443,7.9225202733208295,-0.07727087997236438,0.03295218706164135
1,65,veh,20.510543016201908,4.946309671792318,3.0700125636475306,0.030682874078979773
2,65,veh,12.744749371911997,4.862003201729693,1.6028156912026303,3.3620023013520943
0,66,veh,20.36593431806189,7.924340662811189,-0.07724237398085831,0.03242274109638562
1,66,veh,20.510988896248495,4.948722202236591,3.069976670286583,0.029996007895107812
2,66,veh,12.736333782949316,5.001407287797749,1.6040705737800323,3.361918998261786
0,67,veh,20.361537732394293,7.923322963786569,-0.07726326603547294,0.029909200898124638
1,67,veh,20.510568625383847,4.945901108266513,3.0700177597855514,0.0295367409409444
2,67,veh,12.72713046088062,5.133729068279016,1.60561618190761,3.360819505825582
0,68,veh,20.359856699956243,7.92584039087358,-0.07722795240683492,0.028518750753550523
1,68,veh,20.50952830359141,4.941453735901372,3.0700822655841042,0.02930824715331751
2,68,veh,12.727573225653204,5.2703268535083465,1.6039196267931475,3.3602581171811283
0,69,veh,20.359200928666013,7.930046856479939,-0.07716872661813394,0.027548448486325504
1,69,veh,20.507827047414207,4.940551003556829,3.0700968504995116,0.02949174636575677
2,69,veh,12.718732635741654,5.409172159388859,1.6053133037942295,3.360081532152551
0,70,veh,20.359033120399648,7.929877724726507,-0.07717124753293891,0.02696311225942624
1,70,veh,20.510743907664377,4.941113141750695,3.0700857723597146,0.027650630512144267
2,70,veh,12.715230176393383,5.54832076587395,1.604882093382807,3.3599175472983
0,71,veh,20.363904731060174,7.927883511517391,-0.07719322043768849,0.028714347370931217
1,71,veh,20.51093575171691,4.942495626906672,3.0700662078532344,0.02708923189645805
2,71,veh,12.704660979492072,5.680808098373797,1.6068971443659494,3.358588390611463
0,72,veh,20.36608842336325,7.9297495107212,-0.07716463451102143,0.029092112903990937
1,72,veh,20.514609526146064,4.939409232743208,3.0701051347803374,0.02482229447504379
2,72,veh,12.693923661015559,5.8219859093728195,1.6087847830871933,3.358850930798866
0,73,veh,20.366847710017403,7.928032566940216,-0.07718860170648106,0.028945209154285754
1,73,veh,20.514894150499764,4.939307601122001,3.070106201836413,0.024220841374823263
2,73,veh,12.68948031697323,5.94321090793396,1.6087223405021487,3.3551331381016483
0,74,veh,20.36212776694353,7.929622744636087,-0.07717060909139915,0.026200423187395384
1,74,veh,20.51359012388625,4.940553725965268,3.0700914980994356,0.024393419007486022
2,74,veh,12.684450799847204,6.07870365955428,1.6086839759923635,3.354235041274955
0,75,veh,20.359921046639585,7.927904956154894,-0.0771972178137217,0.02475915130709395
1,75,veh,20.511654071442088,4.937698653174403,3.0701295630768737,0.024717080114736768
2,75,veh,12.675394045863989,6.208747947112735,1.6100818060318862,3.3521720140970466
0,76,veh,20.358718029113756,7.924856871039725,-0.07723959107881653,0.023845989596164806
1,76,veh,20.509552614932325,4.947254028280236,3.070008514985685,0.02551617629303731
2,76,veh,12.669023309644466,6.337449305247018,1.6105252652618052,3.3497280447275264
0,77,veh,20.362868343009946,7.921136697512002,-0.07728389377205695,0.025418568961120606
1,77,veh,20.517134597122883,4.947661397410456,3.0699959128964487,0.02157471266895164
2,77,veh,12.657182880209179,6.461240295654948,1.6128811164550256,3.3461360909222133
0,78,veh,20.364477000077965,7.922017730634016,-0.07727044068618442,0.02563718166679144
1,78,veh,20.51890452512111,4.948312170528392,3.0699863224203603,0.020371248165877823
2,78,veh,12.639420014150293,6.590482569177659,1.617085329351495,3.3438189741419158
