id,x,y,frame,label
0,528.49853515625,248.5049285888672,1,ped
1,523.5142211914062,265.486328125,1,ped
2,736.4869995117188,307.4951477050781,1,ped
3,725.4801635742188,371.49517822265625,1,ped
4,718.5186157226562,380.4881591796875,1,ped
5,715.4939575195312,552.5231323242188,1,ped
6,737.4755249023438,604.4681396484375,1,ped
7,737.4844360351562,640.5038452148438,1,ped
8,676.4908447265625,487.5018615722656,1,ped
9,672.5025024414062,572.5049438476562,1,ped
10,682.501220703125,668.504638671875,1,ped
11,596.4881591796875,275.4713134765625,1,ped
12,615.4913940429688,342.5061340332031,1,ped
13,586.4985961914062,348.49627685546875,1,ped
14,536.4833374023438,374.5095520019531,1,ped
15,467.499755859375,375.49127197265625,1,ped
16,443.49334716796875,335.5007019042969,1,ped
17,437.4992980957031,319.4859313964844,1,ped
18,452.494384765625,271.5074157714844,1,ped
19,380.5063781738281,163.49269104003906,1,ped
20,376.4927673339844,185.51235961914062,1,ped
21,400.48602294921875,251.49896240234375,1,ped
22,404.5052490234375,292.5000915527344,1,ped
23,401.5155944824219,313.4983825683594,1,ped
24,361.4971618652344,311.5001220703125,1,ped
25,340.5018615722656,284.50079345703125,1,ped
26,358.4920349121094,331.49468994140625,1,ped
27,262.49639892578125,266.4954528808594,1,ped
28,297.5028076171875,321.5037536621094,1,ped
29,240.4932861328125,313.4980163574219,1,ped
30,212.49525451660156,331.495849609375,1,ped
31,213.49740600585938,343.50909423828125,1,ped
32,237.4953155517578,386.4934387207031,1,ped
33,239.4949493408203,403.5002136230469,1,ped
34,232.4913787841797,437.5113830566406,1,ped
35,235.50450134277344,529.502197265625,1,ped
36,231.49974060058594,540.4999389648438,1,ped
37,148.50228881835938,264.5088806152344,1,ped
38,395.480712890625,610.5067138671875,1,ped
39,401.49102783203125,630.4881591796875,1,ped
0,529.5433349609375,249.7133026123047,2,ped
1,524.7650756835938,266.3840637207031,2,ped
2,738.0432739257812,307.4774169921875,2,ped
3,727.9741821289062,372.09490966796875,2,ped
4,721.5155029296875,381.08056640625,2,ped
5,717.345947265625,552.3660278320312,2,ped
6,737.4051513671875,604.8956909179688,2,ped
7,738.8339233398438,640.3399658203125,2,ped
8,678.1676025390625,487.9305114746094,2,ped
9,674.1466674804688,573.0681762695312,2,ped
10,682.8758544921875,668.38916015625,2,ped
11,597.9832763671875,275.4476318359375,2,ped
12,614.6629638671875,342.41632080078125,2,ped
13,585.6328735351562,348.4839172363281,2,ped
14,537.83544921875,374.52734375,2,ped
15,469.21051025390625,374.9352111816406,2,ped
16,444.9288635253906,335.4001159667969,2,ped
17,438.8169860839844,319.3906555175781,2,ped
18,454.0740966796875,271.1387634277344,2,ped
19,381.25103759765625,164.49095153808594,2,ped
20,377.4088439941406,186.1351776123047,2,ped
21,402.0550842285156,251.55787658691406,2,ped
22,405.7574768066406,292.5490417480469,2,ped
23,403.05987548828125,313.6248779296875,2,ped
24,362.957275390625,311.1617431640625,2,ped
25,342.17645263671875,284.5358581542969,2,ped
