id,x,y,frame,label
0,181.51119995117188,421.500732421875,10,ped
1,282.50775146484375,308.5073547363281,10,ped
2,286.51080322265625,329.50640869140625,10,ped
3,411.4903564453125,365.4930419921875,10,ped
4,409.4810485839844,381.4736022949219,10,ped
5,422.50604248046875,407.5162658691406,10,ped
6,509.5108642578125,237.50218200683594,10,ped
0,183.10548400878906,421.43231201171875,11,ped
1,282.6089782714844,308.4033203125,11,ped
2,286.6185302734375,329.608154296875,11,ped
3,413.4004821777344,365.6423645019531,11,ped
4,411.2437438964844,381.52410888671875,11,ped
5,424.6733703613281,407.5594482421875,11,ped
6,509.1558837890625,237.32350158691406,11,ped
0,184.00965881347656,421.2300720214844,12,ped
1,282.8417053222656,308.1864013671875,12,ped
2,286.7723693847656,329.7647705078125,12,ped
3,414.8854064941406,365.8298034667969,12,ped
4,412.9564208984375,381.7691345214844,12,ped
5,426.3735046386719,407.63165283203125,12,ped
6,508.24371337890625,236.7315216064453,12,ped
0,185.1361541748047,420.84991455078125,13,ped
1,283.2774963378906,307.74395751953125,13,ped
2,287.07440185546875,330.0548095703125,13,ped
3,417.20855712890625,366.2010192871094,13,ped
4,415.7938232421875,382.3267517089844,13,ped
5,427.8680725097656,407.6600646972656,13,ped
6,507.81158447265625,236.87481689453125,13,ped
0,186.59835815429688,420.9540100097656,14,ped
1,282.8374328613281,308.0854797363281,14,ped
2,286.4627380371094,329.3892517089844,14,ped
3,418.5850830078125,365.9559020996094,14,ped
4,417.27398681640625,381.97747802734375,14,ped
5,429.9135437011719,407.59796142578125,14,ped
6,507.7851867675781,237.03085327148438,14,ped
0,188.62603759765625,420.8364562988281,15,ped
1,283.5914306640625,307.0487060546875,15,ped
2,286.9619140625,329.7353820800781,15,ped
3,420.7860107421875,366.8854675292969,15,ped
4,418.9693908691406,382.7760925292969,15,ped
5,431.825439453125,407.0604248046875,15,ped
6,507.19451904296875,235.94363403320312,15,ped
0,189.7802734375,420.3355712890625,16,ped
1,283.5136413574219,306.9262390136719,16,ped
2,287.4636535644531,330.00360107421875,16,ped
3,422.7642822265625,367.1268310546875,16,ped
4,420.9554748535156,382.6010437011719,16,ped
5,433.0361633300781,406.399169921875,16,ped
6,506.10528564453125,236.82672119140625,16,ped
0,191.48263549804688,419.55316162109375,17,ped
1,283.53143310546875,307.1457214355469,17,ped
2,286.9964294433594,329.3026428222656,17,ped
3,424.4921569824219,366.2895812988281,17,ped
4,422.50750732421875,382.42919921875,17,ped
5,433.9771728515625,406.67156982421875,17,ped
6,505.19964599609375,236.5133056640625,17,ped
0,192.65505981445312,419.5413513183594,18,ped
1,283.69354248046875,306.2283630371094,18,ped
2,287.52838134765625,329.5158996582031,18,ped
3,425.82037353515625,366.7279357910156,18,ped
4,423.3657531738281,382.1471862792969,18,ped
5,436.5474853515625,406.5467834472656,18,ped
6,504.6210632324219,236.20501708984375,18,ped
0,194.4167022705078,419.0865783691406,19,ped
1,284.04058837890625,306.0214538574219,19,ped
2,287.1319274902344,329.72216796875,19,ped
3,427.8019104003906,366.99652099609375,19,ped
4,424.8119812011719,381.7792663574219,19,ped
5,437.5757751464844,405.6918029785156,19,ped
6,504.31890869140625,235.6135711669922,19,ped
0,195.44729614257812,418.074462890625,20,ped
1,283.572998046875,305.32916259765625,20,ped
2,286.7581481933594,329.88568115234375,20,ped
3,429.31500244140625,367.15008544921875,20,ped
4,426.8258972167969,382.4322204589844,20,ped
5,439.212158203125,405.5683288574219,20,ped
6,503.0946960449219,235.92051696777344,20,ped
0,196.7486572265625,417.8090515136719,21,ped
1,284.1876525878906,305.38116455078125,21,ped
2,287.35186767578125,330.0361328125,21,ped
3,430.42242431640625,366.41290283203125,21,ped
4,428.4411926269531,382.1323547363281,21,ped
5,440.3035888671875,404.92218017578125,21,ped
6,501.8723449707031,236.2014923095703,21,ped
0,198.38621520996094,418.4755859375,22,ped
1,283.9886169433594,305.14019775390625,22,ped
2,287.0308532714844,329.26202392578125,22,ped
3,432.2430725097656,366.65887451171875,22,ped
4,429.5927734375,381.7896423339844,22,ped
5,442.12030029296875,404.9616394042969,22,ped
6,501.6677551269531,235.4184112548828,22,ped
0,198.98716735839844,417.9149475097656,23,ped
1,284.9454345703125,304.5841979980469,23,ped
2,286.7156066894531,329.46478271484375,23,ped
3,433.87786865234375,366.8897705078125,23,ped
4,431.6803283691406,382.3131408691406,23,ped
5,443.3892517089844,404.4687805175781,23,ped
6,500.47216796875,235.56935119628906,23,ped
0,200.83786010742188,418.0776672363281,24,ped
1,285.0621032714844,304.6708984375,24,ped
2,287.3664245605469,329.6497802734375,24,ped
3,436.1070251464844,367.007080078125,24,ped
4,433.48004150390625,381.6813659667969,24,ped
5,445.2646179199219,403.47772216796875,24,ped
6,499.32501220703125,235.61163330078125,24,ped
0,201.95143127441406,417.15057373046875,25,ped
1,284.2507019042969,304.50286865234375,25,ped
2,287.2154846191406,329.8155517578125,25,ped
3,437.3596496582031,365.86175537109375,25,ped
4,435.32501220703125,381.8663024902344,25,ped
5,447.0859680175781,403.00482177734375,25,ped
6,498.29718017578125,235.552001953125,25,ped
0,203.18081665039062,416.9877014160156,26,ped
1,284.6520690917969,303.82177734375,26,ped
2,287.0760498046875,329.9624938964844,26,ped
3,439.5317687988281,366.39825439453125,26,ped
4,437.3766784667969,382.00836181640625,26,ped
5,448.4411315917969,401.8326721191406,26,ped
6,497.6001892089844,235.34353637695312,26,ped
0,203.45750427246094,417.26336669921875,27,ped
1,285.2520751953125,303.87030029296875,27,ped
2,286.9242248535156,330.0867614746094,27,ped
3,441.5936279296875,365.42529296875,27,ped
4,438.99554443359375,380.86639404296875,27,ped
5,450.3852233886719,401.96844482421875,27,ped
6,496.7831115722656,235.03904724121094,27,ped
0,205.11944580078125,416.4751892089844,28,ped
1,285.00946044921875,303.6390075683594,28,ped
2,287.7582092285156,329.21710205078125,28,ped
3,443.6974792480469,365.1413879394531,28,ped
4,441.3303527832031,381.56005859375,28,ped
5,452.0099792480469,401.717041015625,28,ped
6,496.3972473144531,234.39993286132812,28,ped
0,206.0458984375,416.71282958984375,29,ped
1,284.9549255371094,303.07086181640625,29,ped
2,287.60101318359375,329.3287658691406,29,ped
3,445.7242431640625,364.46417236328125,29,ped
4,442.2891540527344,381.2214660644531,29,ped
5,453.2752685546875,400.8841247558594,29,ped
6,495.2451477050781,234.64601135253906,29,ped
0,207.1326446533203,416.7806701660156,30,ped
1,285.9222106933594,302.38543701171875,30,ped
2,287.4639892578125,329.4537353515625,30,ped
3,447.5592956542969,364.4621887207031,30,ped
4,443.9857482910156,380.7760314941406,30,ped
5,454.8693542480469,400.80682373046875,30,ped
6,494.1942138671875,234.64447021484375,30,ped
0,208.43765258789062,416.73382568359375,31,ped
1,285.92822265625,302.4250183105469,31,ped
2,287.32440185546875,329.5770263671875,31,ped
3,448.93475341796875,364.25738525390625,31,ped
4,445.97930908203125,381.2083740234375,31,ped
5,457.0080261230469,400.57415771484375,31,ped
6,493.1505126953125,234.39605712890625,31,ped
0,210.11175537109375,416.6269226074219,32,ped
1,285.97650146484375,302.29949951171875,32,ped
2,287.15118408203125,329.69140625,32,ped
3,450.922607421875,363.7392578125,32,ped
4,447.4250793457031,380.29150390625,32,ped
5,457.76568603515625,400.35003662109375,32,ped
6,492.060546875,233.9881134033203,32,ped
0,211.18466186523438,416.5007019042969,33,ped
1,285.941650390625,301.99127197265625,33,ped
2,286.99700927734375,329.7994689941406,33,ped
3,452.55242919921875,364.12030029296875,33,ped
4,448.3304748535156,380.4160461425781,33,ped
5,459.7317810058594,399.82012939453125,33,ped
6,490.94476318359375,234.1245880126953,33,ped
0,212.32386779785156,416.1068115234375,34,ped
1,285.8628234863281,302.5946350097656,34,ped
2,287.81268310546875,329.9065246582031,34,ped
3,453.80975341796875,363.355224609375,34,ped
4,449.89111328125,380.45867919921875,34,ped
5,461.0224914550781,400.09832763671875,34,ped
6,490.69677734375,232.9293212890625,34,ped
0,213.75253295898438,415.4427795410156,35,ped
1,285.9128723144531,301.93206787109375,35,ped
2,287.62530517578125,329.9976806640625,35,ped
3,455.6503601074219,363.4818115234375,35,ped
4,451.9638977050781,380.4266052246094,35,ped
5,462.4153747558594,399.302734375,35,ped
6,489.35791015625,233.29393005371094,35,ped
0,215.01658630371094,415.6483459472656,36,ped
1,285.96490478515625,302.1676940917969,36,ped
2,287.3795166015625,330.0702209472656,36,ped
3,456.8767395019531,363.47540283203125,36,ped
4,453.7373352050781,380.332275390625,36,ped
5,464.5748291015625,399.76611328125,36,ped
6,487.815673828125,232.29824829101562,36,ped
0,215.44241333007812,415.7309265136719,37,ped
1,286.0903015136719,301.36676025390625,37,ped
2,287.07720947265625,329.0943908691406,37,ped
3,458.7779846191406,363.3652038574219,37,ped
4,455.5227966308594,380.2989501953125,37,ped
5,466.5790710449219,400.3978576660156,37,ped
6,487.352294921875,231.75936889648438,37,ped
0,216.8894500732422,415.5587158203125,38,ped
1,285.30267333984375,301.4963684082031,38,ped
2,286.7791748046875,329.1263427734375,38,ped
3,460.2529602050781,363.20721435546875,38,ped
4,457.23223876953125,380.3199462890625,38,ped
5,468.3583984375,400.1131896972656,38,ped
6,485.7721252441406,231.7191162109375,38,ped
0,218.21942138671875,415.0383605957031,39,ped
1,285.6478576660156,301.65386962890625,39,ped
2,287.418212890625,329.17340087890625,39,ped
3,461.4352111816406,362.9095764160156,39,ped
4,458.7823791503906,380.40643310546875,39,ped
5,469.37652587890625,399.4098815917969,39,ped
6,485.052001953125,231.2107696533203,39,ped
0,218.7863006591797,414.4285888671875,40,ped
1,286.1035461425781,301.7510986328125,40,ped
2,287.0732116699219,329.2259216308594,40,ped
3,463.3922119140625,363.6236572265625,40,ped
4,460.89910888671875,380.41033935546875,40,ped
5,471.2154541015625,400.1672668457031,40,ped
6,483.47705078125,230.4489288330078,40,ped
0,220.4947509765625,414.5502014160156,41,ped
1,285.707763671875,301.52655029296875,41,ped
2,286.70782470703125,329.2865295410156,41,ped
3,465.1253356933594,363.41387939453125,41,ped
4,462.8452453613281,380.31524658203125,41,ped
5,472.65594482421875,400.00604248046875,41,ped
6,483.0153503417969,230.35165405273438,41,ped
0,221.34547424316406,414.3823547363281,42,ped
1,286.3955078125,301.3428649902344,42,ped
2,287.3003234863281,329.35552978515625,42,ped
3,466.409912109375,363.228271484375,42,ped
4,463.96405029296875,379.8114318847656,42,ped
5,474.64605712890625,399.85345458984375,42,ped
6,481.6704406738281,230.02951049804688,42,ped
0,222.35255432128906,414.00567626953125,43,ped
1,286.13262939453125,301.234619140625,43,ped
2,286.9051208496094,329.44854736328125,43,ped
3,468.3958435058594,363.1233215332031,43,ped
4,465.85894775390625,380.54656982421875,43,ped
5,476.2289123535156,400.7496032714844,43,ped
6,481.4704895019531,229.61061096191406,43,ped
0,223.31663513183594,413.12689208984375,44,ped
1,286.22564697265625,301.2935791015625,44,ped
