id,x,y,frame,label
0,216.4779052734375,200.51585388183594,1,ped
1,216.4824981689453,216.49790954589844,1,ped
2,218.51116943359375,232.49838256835938,1,ped
3,215.46926879882812,257.478515625,1,ped
4,219.4871826171875,272.5035705566406,1,ped
5,254.479248046875,279.4989929199219,1,ped
6,182.4948272705078,277.4963684082031,1,ped
7,186.50515747070312,291.4908142089844,1,ped
8,210.5012969970703,331.4883728027344,1,ped
9,365.4945983886719,261.51055908203125,1,ped
10,375.4978942871094,275.49212646484375,1,ped
11,380.5071716308594,292.494873046875,1,ped
12,449.5215148925781,294.4857482910156,1,ped
13,444.5055847167969,315.5064697265625,1,ped
14,545.5004272460938,303.50872802734375,1,ped
15,215.47935485839844,563.4813842773438,1,ped
16,225.48440551757812,599.516357421875,1,ped
17,542.4823608398438,606.5006713867188,1,ped
18,584.4935302734375,600.4996337890625,1,ped
19,597.4938354492188,650.4890747070312,1,ped
20,727.4840698242188,609.489501953125,1,ped
21,731.5130004882812,589.4937133789062,1,ped
22,745.4351806640625,554.492431640625,1,ped
23,749.4790649414062,540.5114135742188,1,ped
24,773.4962768554688,584.5062866210938,1,ped
25,775.5266723632812,610.5003662109375,1,ped
26,657.4844970703125,420.4931945800781,1,ped
27,663.474853515625,403.4991455078125,1,ped
28,671.51171875,382.50091552734375,1,ped
29,655.4093627929688,332.46490478515625,1,ped
30,649.4818725585938,320.530517578125,1,ped
31,662.5029907226562,275.50054931640625,1,ped
32,692.4961547851562,268.4904479980469,1,ped
33,693.5068969726562,289.50335693359375,1,ped
34,685.498291015625,303.5069885253906,1,ped
35,691.476806640625,313.504150390625,1,ped
36,686.4920043945312,323.480712890625,1,ped
37,705.5029907226562,333.5097351074219,1,ped
38,707.4893188476562,353.49658203125,1,ped
39,730.5003662109375,266.50823974609375,1,ped
40,730.481689453125,294.49835205078125,1,ped
41,728.5034790039062,310.4884033203125,1,ped
42,730.5069580078125,331.5055236816406,1,ped
43,740.4998168945312,345.5187683105469,1,ped
44,737.5111694335938,372.474365234375,1,ped
45,737.5042724609375,388.49365234375,1,ped
46,767.4778442382812,406.5335693359375,1,ped
47,764.5081176757812,336.4744873046875,1,ped
48,759.4993286132812,312.4970703125,1,ped
49,790.5073852539062,313.5093688964844,1,ped
0,217.75640869140625,200.56808471679688,2,ped
1,217.61570739746094,216.5573272705078,2,ped
2,219.64930725097656,232.40283203125,2,ped
3,216.38055419921875,257.4808349609375,2,ped
4,220.51246643066406,272.4860534667969,2,ped
5,255.4290771484375,279.49591064453125,2,ped
6,183.56094360351562,277.4704284667969,2,ped
7,187.6686553955078,291.4653015136719,2,ped
8,212.21160888671875,331.36126708984375,2,ped
9,367.0750427246094,261.519775390625,2,ped
10,377.064697265625,275.52056884765625,2,ped
11,381.7160339355469,293.2093505859375,2,ped
12,450.61083984375,294.8356018066406,2,ped
13,445.8879089355469,315.8363037109375,2,ped
14,546.7757568359375,303.8072204589844,2,ped
15,216.31976318359375,563.2301025390625,2,ped
16,226.32192993164062,599.5988159179688,2,ped
17,543.8613891601562,606.0663452148438,2,ped
18,586.201171875,600.5839233398438,2,ped
19,598.8158569335938,650.3422241210938,2,ped
20,728.9953002929688,609.462158203125,2,ped
21,733.047119140625,590.0623168945312,2,ped
22,746.6297607421875,554.4193115234375,2,ped
23,751.0603637695312,540.6361694335938,2,ped
24,775.0496826171875,584.3651123046875,2,ped
25,777.0117797851562,610.3956909179688,2,ped
26,659.281494140625,420.5588684082031,2,ped
27,665.223876953125,403.51739501953125,2,ped
28,673.3580322265625,382.4358215332031,2,ped
29,656.0645141601562,332.130615234375,2,ped
30,650.6522827148438,320.2178955078125,2,ped
31,661.7852783203125,275.7089538574219,2,ped
32,691.89453125,268.6436767578125,2,ped
33,694.69384765625,289.42364501953125,2,ped
34,686.5009155273438,303.5632019042969,2,ped
35,692.63818359375,313.3458251953125,2,ped
