id,x,y,frame,label
0,155.50830078125,216.503662109375,1,ped
1,170.50253295898438,282.51434326171875,1,ped
2,231.51930236816406,296.5191345214844,1,ped
3,230.5018310546875,309.4743347167969,1,ped
4,290.47528076171875,351.4991760253906,1,ped
5,486.50439453125,111.50238800048828,1,ped
6,469.49737548828125,210.48521423339844,1,ped
7,513.485107421875,494.4962463378906,1,ped
8,536.4974975585938,502.4958190917969,1,ped
9,523.500244140625,538.5006713867188,1,ped
10,469.5055847167969,613.4954833984375,1,ped
0,157.45309448242188,216.496337890625,2,ped
1,171.62892150878906,282.4497375488281,2,ped
2,230.24110412597656,296.6429443359375,2,ped
3,228.90963745117188,309.57293701171875,2,ped
4,289.02923583984375,351.5373229980469,2,ped
5,485.5861511230469,111.84243774414062,2,ped
6,470.084716796875,212.70562744140625,2,ped
7,512.9832763671875,495.423583984375,2,ped
8,536.4689331054688,503.5437316894531,2,ped
9,522.8151245117188,539.5792236328125,2,ped
10,471.2671203613281,613.7164916992188,2,ped
0,159.4968719482422,217.16131591796875,3,ped
1,173.0966339111328,282.4241943359375,3,ped
2,228.40682983398438,296.7977294921875,3,ped
3,228.00106811523438,309.56524658203125,3,ped
4,287.1373291015625,351.5162048339844,3,ped
5,484.749755859375,112.53118133544922,3,ped
6,470.2126770019531,214.91375732421875,3,ped
7,512.8538208007812,496.35107421875,3,ped
8,535.938232421875,505.00018310546875,3,ped
9,522.5972900390625,540.7388305664062,3,ped
10,472.39215087890625,614.3880615234375,3,ped
0,161.3835906982422,216.8336181640625,4,ped
1,173.5360107421875,282.3843688964844,4,ped
2,227.10556030273438,297.4098815917969,4,ped
3,225.5903778076172,309.8489074707031,4,ped
4,285.6455993652344,351.45452880859375,4,ped
5,483.55621337890625,112.45259094238281,4,ped
6,471.0068359375,217.4576873779297,4,ped
7,511.9598388671875,497.3048400878906,4,ped
8,536.0789794921875,505.6690368652344,4,ped
9,521.53369140625,542.0126342773438,4,ped
10,473.9880065917969,613.982421875,4,ped
0,163.41046142578125,217.69219970703125,5,ped
1,175.34300231933594,282.3802490234375,5,ped
2,225.11651611328125,297.19158935546875,5,ped
3,224.53515625,310.56719970703125,5,ped
4,284.6163330078125,351.37091064453125,5,ped
5,482.26800537109375,112.42938232421875,5,ped
6,471.1840515136719,219.0968780517578,5,ped
7,511.6605529785156,498.4989318847656,5,ped
8,534.970458984375,507.7291259765625,5,ped
9,520.93532371521,542.6164150238037,5,ped
10,476.191162109375,614.4027099609375,5,ped
0,165.485595703125,217.77691650390625,6,ped
1,176.26602172851562,282.3390197753906,6,ped
2,223.32598876953125,297.14776611328125,6,ped
3,222.70204162597656,310.4877014160156,6,ped
4,282.8885192871094,351.2439270019531,6,ped
5,480.71954345703125,112.60202026367188,6,ped
6,472.3211669921875,220.5965576171875,6,ped
7,510.7066345214844,499.77496337890625,6,ped
8,535.6492919921875,509.2322692871094,6,ped
9,520.7255854606628,544.4081416130066,6,ped
10,477.2026672363281,614.0905151367188,6,ped
0,167.320068359375,218.0185089111328,7,ped
1,177.58084106445312,282.3197326660156,7,ped
2,221.80816650390625,297.42584228515625,7,ped
3,221.30783081054688,310.54071044921875,7,ped
4,281.41815185546875,351.11517333984375,7,ped
5,480.0161437988281,113.00093841552734,7,ped
6,473.0268249511719,222.9148712158203,7,ped
7,510.1040954589844,501.34979248046875,7,ped
8,534.9057006835938,510.0926208496094,7,ped
9,519.5083613395691,544.7294917106628,7,ped
10,478.552490234375,613.7156372070312,7,ped
0,168.74264526367188,217.88998413085938,8,ped
1,179.14047241210938,282.3227844238281,8,ped
2,220.82383728027344,297.7269287109375,8,ped
3,219.48403930664062,310.65960693359375,8,ped
4,279.42645263671875,351.0196228027344,8,ped
5,478.2061767578125,112.84049987792969,8,ped
6,473.0323181152344,224.94613647460938,8,ped
7,509.1153259277344,502.24786376953125,8,ped
8,534.9310913085938,511.3898010253906,8,ped
9,518.9107050895691,546.0312495231628,8,ped
10,480.6026611328125,614.3597412109375,8,ped
0,170.80307006835938,218.69564819335938,9,ped
1,180.1234130859375,282.4357604980469,9,ped
2,219.4093475341797,298.17572021484375,9,ped
3,218.23785400390625,310.8113708496094,9,ped
4,277.9276428222656,350.7729187011719,9,ped
5,477.4698791503906,113.64176940917969,9,ped
6,473.6695251464844,226.89065551757812,9,ped
7,508.644775390625,503.5956726074219,9,ped
8,534.6009521484375,512.9115600585938,9,ped
9,518.8441767692566,546.4318842887878,9,ped
10,482.08905029296875,614.0735473632812,9,ped
0,172.8004608154297,218.5757293701172,10,ped
1,181.4281463623047,282.7672424316406,10,ped
2,217.1118621826172,298.0346374511719,10,ped
3,216.42381286621094,311.261962890625,10,ped
4,277.02069091796875,351.5824279785156,10,ped
5,476.8262939453125,113.8156509399414,10,ped
6,474.62841796875,229.19943237304688,10,ped
7,508.43658447265625,505.0135498046875,10,ped
8,534.1719360351562,514.9248046875,10,ped
9,518.2980341911316,548.1530756950378,10,ped
10,483.95513916015625,614.6250610351562,10,ped
0,174.5707550048828,218.33583068847656,11,ped
1,182.92445373535156,283.0677795410156,11,ped
2,215.48538208007812,297.8816223144531,11,ped
3,215.2558135986328,310.75408935546875,11,ped
4,274.8663024902344,351.00030517578125,11,ped
5,476.2623596191406,114.11285400390625,11,ped
6,475.27874755859375,230.41815185546875,11,ped
7,507.5922546386719,505.3556213378906,11,ped
8,533.3553466796875,516.0901489257812,11,ped
9,517.2951655387878,549.1119990348816,11,ped
10,485.8924560546875,614.889404296875,11,ped
0,176.0711212158203,218.3126983642578,12,ped
1,184.63047790527344,282.4063720703125,12,ped
2,214.05209350585938,298.84527587890625,12,ped
