,id,x_c,y_c,x_fl,y_fl,x_fr,y_fr,x_rr,y_rr,x_rl,y_rl,frame,label,x_est,y_est,vx_est,vy_est
0,0,604.2457275390625,232.98933029174805,657.9945068359375,209.99630737304688,659.9549560546875,249.94190979003903,551.005859375,254.9974822998047,548.027587890625,217.0216217041016,1,veh,604.2457275390625,232.98933029174805,11.26574819755554,18.023814908981322
1,1,609.2483978271483,149.49799919128418,550.0076293945311,174.9796600341797,547.99560546875,131.02030944824222,667.9981689453125,125.00133514404295,670.9921875,166.99069213867188,1,veh,609.2483978271483,149.49799919128418,18.0098041992242,12.045849197387694
2,0,604.7156035900116,233.74107432365417,658.9985961914062,211.0053253173828,660.8796997070312,250.81076049804688,550.9557981491089,256.0028715133667,548.0283203125,217.1453399658203,2,veh,604.7156035900116,233.74107432365417,11.26574819755554,18.023814908981322
3,1,609.9995574951173,150.0004119873047,550.0393676757811,175.95391845703125,548.9578857421875,131.00413513183594,669.0321655273438,125.06118774414062,671.9688110351562,167.98240661621094,2,veh,609.9995574951173,150.0004119873047,18.0098041992242,12.045849197387694
4,0,604.7783203125,233.03530502319336,659.0137939453125,210.0104217529297,660.8084106445312,250.69577026367188,551.3540649414061,254.3269195556641,547.93701171875,217.1081085205078,3,veh,604.940568479073,233.6161068110986,11.238578430632838,17.926554955054065
5,1,609.7436981201173,150.01326942443848,550.0746459960939,175.90257263183594,548.8543090820311,131.005126953125,668.106201171875,125.15058135986328,671.9396362304688,167.9947967529297,3,veh,610.1449832731397,150.20835143254487,17.94260575681683,12.013181138308715
6,0,604.7490997314452,233.2528610229492,658.0802001953125,210.03160095214844,660.7919921875,250.56655883789062,551.3543090820311,255.3145294189453,548.7698974609375,217.0987548828125,4,veh,605.000993426432,233.6767207197619,11.13773327550268,17.756863542648045
7,1,609.6924743652344,150.00321769714355,550.1135864257811,175.85118103027344,548.7333984375,131.02391052246094,668.0264282226562,125.14392852783205,671.896484375,167.9938507080078,4,veh,610.1506464677954,150.2726514654444,17.759177438924713,11.905313848645052
8,0,604.6798858642577,233.2473487854004,658.135986328125,210.0523223876953,660.741943359375,250.4740447998047,551.2191772460939,255.3614196777344,548.6224365234375,217.1016082763672,5,veh,604.9761347992146,233.6885228272015,10.94497959138039,17.469814673059215
9,1,609.6383972167969,149.99850463867188,550.1709594726561,175.81227111816406,548.6259155273439,131.03703308105472,667.9642333984375,125.1710205078125,671.79248046875,167.97369384765625,5,veh,610.1108588359972,150.28911769638503,17.451771379488665,11.716227135012144
10,0,604.6631317138673,233.22980499267575,658.1970825195312,210.0894775390625,660.7156982421875,250.3754119873047,551.2879638671875,255.31478881835938,548.4517822265625,217.13954162597656,6,veh,604.9512439561261,233.6743682858935,10.684692897280014,17.068186790110445
11,1,609.8321380615233,149.99581909179688,550.2112426757811,175.76614379882812,548.5352783203125,131.04103088378906,668.917236328125,125.231689453125,671.664794921875,167.9444122314453,6,veh,610.2090260457105,150.28859766454738,17.111282802255154,11.451724779238589
12,0,604.6713256835938,233.2190170288086,658.26806640625,210.1258850097656,660.6829833984375,250.32684326171875,551.4454956054689,255.2463836669922,548.2887573242189,217.1769561767578,7,veh,604.9412836700038,233.6533096423142,10.37412821399513,16.568568498538838
13,1,609.7736206054688,149.98343849182132,550.2420043945311,175.7194366455078,548.4458618164061,131.04534912109378,668.8546142578125,125.25725555419922,671.552001953125,167.91171264648438,7,veh,610.201160784545,150.27469092199118,16.619432636708808,11.116662572209693
14,0,604.6792602539062,233.21041107177732,658.333251953125,210.163330078125,660.6486206054688,250.2887420654297,551.6045532226561,255.12599182128903,548.130615234375,217.2635803222656,8,veh,604.9362170059047,233.62983016572414,10.017859033317844,15.987046138068928
15,1,609.7168731689452,149.97229385375974,550.2756958007811,175.67286682128906,548.3577270507811,131.04995727539062,668.7925415039062,125.30242919921876,671.4415283203125,167.86392211914062,8,veh,610.1523857334381,150.25563883919207,16.015596764252436,10.72380624512791
16,0,604.7231903076173,233.19904708862305,658.39599609375,210.1999053955078,660.6090698242188,250.2428436279297,551.9093627929689,255.0059967041016,547.9783325195311,217.34744262695312,9,veh,604.9552418158505,233.60277571262338,9.644611677887436,15.337661687319104
17,1,609.6607971191406,149.968355178833,550.2969970703125,175.6214599609375,548.2713623046875,131.05496215820312,668.7327270507812,125.34545135498048,671.3421020507812,167.85154724121094,9,veh,610.0873302486245,150.23855163608394,15.329532003047204,10.289203971333501
18,0,604.9929351806642,233.18939971923828,658.4465942382812,210.2554168701172,660.5732421875,250.13571166992188,552.150390625,254.9656982421875,548.801513671875,217.40077209472656,10,veh,605.1263534334972,233.57478972074193,9.402533377064566,14.638397870434225
19,1,609.6123809814452,149.93700408935547,550.3324584960939,175.55563354492188,548.1976928710939,131.04257202148438,668.646240234375,125.3400421142578,671.2731323242188,167.8097686767578,10,veh,610.0201804266032,150.20441079904157,14.589607782304157,9.80401277346595
20,0,604.7535858154298,233.4255790710449,658.5022583007812,210.28175354003903,660.5123291015625,250.0268402099609,551.3474731445311,255.86094665527344,548.6522827148439,217.53277587890625,11,veh,605.0322201680546,233.70232744111073,8.84432391955993,14.083966745684206
21,1,609.5653228759767,149.89293289184567,550.3748168945311,175.51235961914062,548.1497192382811,131.02694702148438,668.5379638671875,125.27740478515624,671.1987915039062,167.75502014160156,11,veh,609.9526650206557,150.15534139467266,13.813615710927575,9.278309798840588
22,0,604.7196044921875,233.3766746520996,658.4979248046875,210.334228515625,660.4473876953125,249.8900146484375,551.5541381835939,255.6887664794922,548.3789672851561,217.59368896484372,12,veh,604.9668025461884,233.70787099012742,8.306675713771622,13.363624841602642
23,1,609.5164337158202,149.85244941711426,550.36865234375,175.47430419921875,548.0945434570311,130.9915771484375,668.4551391601562,125.25818634033205,671.1473999023438,167.68572998046875,12,veh,609.8836498379569,150.1026860924979,13.014931878236169,8.734052684494849
24,0,604.7356872558594,233.6371116638184,658.523681640625,210.4271240234375,660.436279296875,250.8257598876953,551.5625,255.5413818359375,548.4202880859375,217.75418090820312,13,veh,604.9443984038351,233.8640935322768,7.820502491477493,12.834891673963618
25,1,609.4527130126952,150.0416965484619,550.349365234375,175.4239501953125,548.0256958007811,131.92866516113278,668.3377075195312,125.12393951416016,671.0980834960938,167.6902313232422,13,veh,609.8045927841498,150.19537255965017,12.195260653160316,8.376078698565749
26,0,604.8025360107423,233.6727294921875,658.5470581054688,210.52696228027344,660.453369140625,250.8184509277344,551.7457885742189,255.4489288330078,548.4639282226561,217.8965759277344,14,veh,604.971099507691,233.93444232858133,7.4046074521401115,12.189170195960145
27,1,609.4037628173827,149.97949028015137,550.3530883789061,175.37979125976562,547.9666137695311,131.87518310546878,668.2289428710938,124.97071075439452,671.06640625,167.69227600097656,14,veh,609.7313059030503,150.183057057109,11.38711685593051,7.873820414636247
