,id,x_c,y_c,x_fl,y_fl,x_fr,y_fr,x_rr,y_rr,x_rl,y_rl,frame,label,x_est,y_est,vx_est,vy_est
0,0,356.24571990966797,145.75160598754886,371.9644775390625,199.9816131591797,333.026611328125,197.9976806640625,339.00732421875,90.02371978759766,380.9844665527344,95.00341033935548,40,veh,356.24571990966797,145.75160598754886,1.0807053222656249,85.06630728149345
1,0,356.2907943725586,149.2995834350586,372.3006591796875,203.9150695800781,332.54974365234375,202.25424194335938,338.64605712890625,93.05825805664062,381.6667175292969,97.97076416015624,41,veh,356.2907943725586,149.2995834350586,1.0807053222656249,85.06630728149345
2,0,356.2496840953827,152.3939483165741,371.4905700683594,206.9878845214844,333.0357542037964,204.2188901901245,339.260986328125,96.03030395507812,381.21142578125,102.33871459960938,42,veh,356.28402769280245,152.5747075477215,1.0749542092830147,85.03603768718533
3,0,355.6184890270233,155.42628169059753,371.49591064453125,209.8811187744141,332.03328227996826,207.52989482879642,338.710693359375,99.51531219482422,380.2340698242188,104.77880096435548,43,veh,355.8895211435284,155.69150209737967,0.9664470239974514,84.92985720868221
4,0,355.55363845825195,158.61474609375,371.111083984375,212.9503936767578,331.56413555145264,210.769793510437,339.30078125,102.49330139160156,380.2385530471802,108.2454957962036,44,veh,355.6954919206502,158.8481731416395,0.8741503968829997,84.77797844003437
5,0,354.98554515838623,161.8468770980835,370.3144836425781,216.36363220214844,331.759051322937,213.54236125946045,338.3316345214844,106.2500991821289,379.5370111465454,111.2314157485962,45,veh,355.2650105767288,162.0480305452161,0.6216754264149869,84.59625216089205
6,0,355.04353761672974,164.52231073379514,370.5818786621094,218.8207092285156,331.5577697753906,216.56149291992188,337.95622539520264,108.80219554901123,380.0782766342163,113.90484523773192,46,veh,355.1355881775043,164.91450541855957,0.5157787510348497,84.14506410870814
7,0,354.70518469810486,167.7894914150238,370.5823059082031,222.2159576416016,331.3583068847656,219.80789184570312,338.2450256347656,111.95866394042969,378.63510036468506,117.17545223236084,47,veh,354.87233727606923,168.02420254026367,0.2840225837564819,83.81963837214083
8,0,354.76489996910095,170.61547446250916,370.662109375,224.38458251953125,331.0860900878906,223.0113067626953,338.0904541015625,115.46578979492188,379.2209463119507,119.60021877288818,48,veh,354.8087767477572,170.948259301113,0.2134482025644297,83.2843647086256
9,0,354.1244192123413,173.707293510437,369.6058349609375,227.99642944335938,330.62826251983637,225.39321613311768,337.52313232421875,118.224365234375,378.74044704437256,123.215163230896,49,veh,354.3781266827065,173.9688183856794,-0.24688666187836167,82.80984569734137
10,0,354.26236629486084,176.65932178497312,369.12493896484375,231.5884246826172,330.7571382522583,228.3604097366333,338.1908874511719,120.26216888427734,378.97650051116943,126.42628383636476,50,veh,354.3007823308769,176.93738377384062,-0.32384843784757306,82.25278289982116
11,0,353.9593012332916,179.64197373390198,368.4869384765625,234.37777709960938,330.65815925598145,231.53723335266116,337.41943359375,123.7771224975586,379.27267360687256,128.87576198577878,51,veh,354.07826637283415,179.90532835875314,-0.5825939772689452,81.679994646655
12,0,353.31929063796997,182.9291672706604,368.51214599609375,236.99256896972656,329.6969661712646,234.32179832458496,337.04830646514887,127.82423877716064,378.01974391937256,132.57806301116943,52,veh,353.5847724938375,183.06753187855338,-1.2010092875175662,81.35768715171167
13,0,353.02707600593567,186.0614082813263,368.15069580078125,240.633056640625,329.47433280944824,237.679594039917,336.81427001953125,130.80780029296878,377.66900539398193,135.12518215179443,53,veh,353.2098873961003,186.2052577630294,-1.6520580120645256,81.00276875636177
14,0,353.1601402759552,188.6865837574005,368.2049255371094,242.81759643554688,329.0586223602295,240.9620189666748,337.3901672363281,133.73654174804688,377.9868459701538,137.2301778793335,54,veh,353.1532612515521,189.0087358311571,-1.6342446817975316,80.16855143864588
15,0,352.4445106983185,191.80926823616028,367.350341796875,246.4086151123047,328.4335308074951,243.67643547058103,335.7501525878906,136.80317687988278,378.2440176010132,140.34884548187256,55,veh,352.6739315488306,192.0037985832669,-2.2530322267302134,79.64386959027723
16,0,352.31378865242004,194.6226532459259,367.7743835449219,248.76129150390625,328.4973430633545,246.3365306854248,336.0308837890625,139.79469299316406,376.9525442123413,143.5980978012085,56,veh,352.4088986554925,194.87383873811456,-2.518529157639182,78.94269226811757
17,0,351.94652485847473,197.67729496955872,367.11029052734375,252.5976867675781,327.58593559265137,248.62530326843262,335.6455993652344,142.6956329345703,377.44427394866943,146.7905569076538,57,veh,352.0739545896931,197.85172143753542,-2.884719940668572,78.44144845100557
18,0,351.7898061275482,201.03359961509705,366.43212890625,255.53207397460938,327.87498474121094,252.1765289306641,335.9975280761719,145.8291473388672,376.85458278656006,150.59664821624756,58,veh,351.84813077712687,201.0655642008125,-3.0564865704012747,78.34731245192434
19,0,351.80195546150213,203.88242650032043,366.3952331542969,258.211669921875,327.61511039733887,255.30982780456543,335.976806640625,148.70947265625,377.2206716537476,153.2987356185913,59,veh,351.7730532076874,204.04270239541842,-2.969586176456293,77.86541098800488
20,0,351.48268818855286,206.69906544685364,366.525390625,260.61654663085943,327.4060344696045,258.296537399292,335.7838134765625,151.94998168945312,376.2155141830444,155.93319606781006,60,veh,351.54180238152674,206.9089818511807,-3.150468175763169,77.22309317917046
21,0,351.1400215625763,210.14038014411926,365.8227233886719,264.67422485351557,327.0344829559326,261.61724662780756,335.8744201660156,154.74827575683594,375.82845973968506,159.52177333831787,61,veh,351.23590724329574,210.13663927474562,-3.448249065957778,77.23471075755992
22,0,351.0629341602325,212.84134984016416,365.8270568847656,267.36026000976557,326.14730644226074,264.1589641571045,336.0636291503906,157.47877502441406,376.2137441635132,162.36740016937256,62,veh,351.07326279518736,213.02438969746117,-3.4807303442456607,76.65909078758108
23,0,350.5591652393341,215.57711720466614,365.8651428222656,269.8582763671875,326.112699508667,266.81213188171387,334.9324951171875,160.3596954345703,375.3263235092163,165.27836513519287,63,veh,350.6897693824865,215.8053151967593,-3.8958326516077113,75.93380358943496
24,0,350.30106282234186,218.55631184577942,365.5780029296875,272.98541259765625,325.2749309539795,270.02975273132324,334.9521179199219,163.7494354248047,375.3991994857788,167.4606466293335,64,veh,350.3810925320695,218.7035093142098,-4.152486484006901,75.46174396906781
25,0,350.06376576423645,221.77017903327942,364.875244140625,276.452392578125,325.03780937194824,272.515043258667,334.9981994628906,166.84674072265625,375.34381008148193,171.26653957366943,65,veh,350.11472642949326,221.79871783647056,-4.317162212013595,75.36952287720695
