,id,x_c,y_c,x_fl,y_fl,x_fr,y_fr,x_rr,y_rr,x_rl,y_rl,frame,label,x_est,y_est,vx_est,vy_est
0,0,460.7481002807617,644.7547607421875,436.03619384765625,584.0216064453125,475.9544677734375,581.0140380859375,484.9910888671875,705.001953125,446.0106506347656,708.9814453125,1,veh,460.7481002807617,644.7547607421875,8.605582580566406,-34.774638793942586
1,0,461.1070251464844,643.3043670654298,435.8322448730469,582.3291625976562,476.6561279296875,579.2678833007812,486.0144958496094,703.2593994140625,445.92523193359375,708.3610229492188,2,veh,461.1070251464844,643.3043670654298,8.605582580566406,-34.774638793942586
2,0,461.0060851573944,641.5635344982147,436.2402648925781,581.2285766601562,475.8358335494995,577.3734006881714,485.0754089355469,701.612060546875,446.8728332519531,706.0401000976562,3,veh,461.18933585153127,641.6792709536617,8.574895770642543,-34.794019798889344
3,0,460.7303612232208,639.6709663867949,435.39788818359375,579.3338623046875,475.7655944824219,575.51953125,484.99081134796137,700.0175447463989,446.7671508789063,703.8129272460938,4,veh,461.0419300146085,639.8835203907119,8.450159805723533,-34.87911538454764
4,0,460.8353791236877,638.1733384132385,435.4447326660156,577.38330078125,475.8784456253052,574.3891878128053,485.5494661331177,697.8008089065552,446.4688720703125,703.1200561523438,5,veh,461.0461630284466,638.2696556478927,8.313013745765998,-34.9417839704339
5,0,460.4568176269531,636.2852630615233,435.4263916015625,575.5537109375,475.7146301269531,572.6865844726562,485.06524658203125,696.695068359375,445.6210021972656,700.2056884765625,6,veh,460.8072951098946,636.4825899129029,7.996384974019767,-35.120053222028815
6,0,460.02294921875,634.7850646972656,434.7492370605469,574.5347900390625,474.904052734375,570.8140869140625,484.47857666015625,695.0700073242188,445.9599304199219,698.7213745117188,7,veh,460.43887076052056,634.8716543429209,7.517901104699833,-35.219667559193994
7,0,460.10394287109375,632.9515838623048,434.9420776367188,572.5925903320312,475.0034790039063,569.3334350585938,484.55169677734375,692.7908325195312,445.9185180664063,697.0894775390625,8,veh,460.3438024537198,633.1184403934727,7.185337059135202,-35.451013259151296
8,0,459.9251937866211,630.945068359375,435.03851318359375,570.5426635742188,474.0680236816406,566.8831176757812,484.5828552246094,691.3294677734375,446.0113830566406,695.0250244140625,9,veh,460.18940966900556,631.2006292284656,6.76035434683323,-35.862074662138106
9,0,459.4778594970703,629.1332855224608,434.063720703125,568.7677612304688,474.06591796875,565.8284301757812,484.684814453125,688.9530029296875,445.09698486328125,692.9839477539062,10,veh,459.84144858715905,629.3424680208745,6.10064679365024,-36.24162200819166
10,0,459.3314666748047,627.6729278564452,434.0652770996094,567.0614013671875,473.5002136230469,563.69775390625,484.7257385253906,687.8197021484375,445.0346374511719,692.1128540039062,11,veh,459.6099181579541,627.7304667763028,5.54280369251787,-36.356894116374065
11,0,459.1169044971466,625.5988380908966,433.1671752929688,564.9998779296875,473.4903259277344,561.8209228515625,484.6175842285156,685.7882080078125,445.1925325393677,689.7863435745239,12,veh,459.37958990386517,625.8220031497276,4.971470968319099,-36.84227129282494
12,0,458.8731155395508,623.9333648681642,433.1737060546875,563.94677734375,473.3124084472656,560.0820922851561,484.4100036621094,683.998291015625,444.5963439941406,687.706298828125,13,veh,459.13106293997436,624.0605656856098,4.370606471800116,-37.1385737754466
