,id,x_c,y_c,x_fl,y_fl,x_fr,y_fr,x_rr,y_rr,x_rl,y_rl,frame,label,x_est,y_est,vx_est,vy_est
0,0,608.2553405761719,264.50482940673834,661.9854125976562,242.0088806152344,665.9808349609375,278.9923095703125,554.0197143554689,287.01177978515625,551.035400390625,250.00634765625,1,veh,608.2553405761719,264.50482940673834,14.299406982421873,6.302681488035746
1,1,613.4955139160156,180.75243759155273,556.0074462890625,205.9942321777344,553.9978637695311,163.01890563964844,669.9927978515625,156.0126495361328,673.9839477539062,197.9839630126953,1,veh,613.4955139160156,180.75243759155273,17.87224658203125,11.74361572265625
2,0,608.8517456054688,264.76770401000977,663.0706787109375,241.9233703613281,666.9485473632812,280.02752685546875,554.3255004882811,286.9949035644531,551.062255859375,250.12501525878903,2,veh,608.8517456054688,264.76770401000977,14.299406982421873,6.302681488035746
3,1,614.2409362792969,181.24224472045898,556.0820922851561,206.9315185546875,554.9915161132811,163.04635620117188,670.9486694335938,156.0343780517578,674.9414672851562,198.95672607421875,2,veh,614.2409362792969,181.24224472045898,17.87224658203125,11.74361572265625
4,0,608.6844024658202,265.0619316101074,662.1685180664062,242.8330841064453,666.9180297851562,279.08810424804693,554.5629272460939,288.06280517578125,551.088134765625,250.26373291015625,3,veh,608.9887470588899,265.0494378124807,14.248442020336054,6.304773675434024
5,1,614.2472686767577,181.2161865234375,556.156494140625,206.84893798828125,555.0247802734375,163.0780029296875,670.9185791015625,156.00466918945312,674.8892211914062,198.9331359863281,3,veh,614.5417872681412,181.42175274157327,17.822927063350033,11.709191997865394
6,0,608.9952392578125,265.0186004638672,662.351318359375,242.74436950683597,666.9147338867188,279.15411376953125,555.630615234375,287.8150939941406,551.0842895507811,250.3608245849609,4,veh,609.2195005137688,265.13069508690677,14.158659458895698,6.259896809221589
7,1,614.0066986083983,181.18996810913086,556.2453002929689,206.755859375,554.0794067382811,163.12083435058594,670.8826904296875,155.9454345703125,674.8193969726562,198.937744140625,4,veh,614.4944732891822,181.46473268311365,17.62764741034094,11.599190530424899
8,0,609.0088195800781,265.2540473937988,662.46484375,242.67059326171875,666.93505859375,279.21627807617193,555.57666015625,288.6416320800781,551.0587158203125,250.48768615722656,5,veh,609.3109401023148,265.3059852499012,13.962085440094448,6.226103563313042
9,1,614.0140991210938,181.41505813598636,556.3128051757811,206.6754302978516,554.1265258789061,163.15895080566406,670.8433837890625,156.902099609375,674.773681640625,198.9237518310547,5,veh,614.4724727462154,181.61621321545337,17.329407671657865,11.468309443366088
10,0,608.8123474121094,265.0970916748047,662.563232421875,242.6063537597656,666.97998046875,279.28240966796875,554.6439819335939,287.8988037109375,551.0621948242189,250.60079956054688,6,veh,609.2170629380297,265.2725327459596,13.596456873022758,6.067606388523332
11,1,614.049560546875,181.39244079589844,556.4524536132811,206.6211700439453,554.1924438476561,163.1991424560547,670.8082885742188,156.86184692382812,674.7450561523438,198.8876037597656,6,veh,614.4785250571039,181.65531620550715,16.941872059222643,11.230822237717
12,0,608.8504486083983,265.22661209106445,662.6453857421875,242.5905914306641,667.0111083984375,279.33953857421875,554.6724243164061,288.2369689941406,551.0728759765625,250.7393493652344,7,veh,609.1978493535556,265.3378571665719,13.196800601217554,5.939627986767567
13,1,614.1496887207031,181.36983108520508,556.6336059570311,206.5382843017578,554.3590087890625,163.21945190429688,670.8814697265625,156.85047912597656,674.7246704101562,198.87110900878903,7,veh,614.534948887554,181.6503353655068,16.49866160528716,10.908124901993016
14,0,608.6433258056642,265.12767791748047,662.7203369140625,242.5818634033203,666.0795288085938,279.379638671875,554.6834106445311,287.63055419921875,551.0900268554689,250.9186553955078,8,veh,609.0520162969201,265.29704816093255,12.630153391763358,5.704797037993213
15,1,614.2688293457031,181.3510589599609,556.7791748046875,206.4991455078125,554.517333984375,163.26171875,671.0447998046875,156.78623962402344,674.7340087890625,198.8571319580078,8,veh,614.6217837587728,181.6300325975279,16.009292174117228,10.52132942565879
16,0,608.6912841796875,265.2138862609863,662.7657470703125,242.561767578125,666.1522827148438,279.4276733398437,554.6726684570311,287.8362121582031,551.1744384765625,251.02989196777344,9,veh,609.0177445510416,265.33199840278604,12.105052429531025,5.514817473082699
17,1,614.0823974609375,181.34376525878903,556.877197265625,206.45538330078125,554.6372680664061,163.2624053955078,670.0914306640625,156.8474578857422,674.7236938476562,198.809814453125,9,veh,614.5264155909991,181.61048150585867,15.295103354270772,10.092324957525728
18,0,608.7441101074219,265.04782485961914,662.7997436523438,242.5490875244141,666.2061157226562,279.4814453125,554.7384643554689,287.9532165527344,551.2321166992189,250.2075500488281,10,veh,609.0290182547691,265.2359984434562,11.58810606922517,5.173389366599841
19,1,614.1285858154298,181.3194808959961,556.9485473632811,206.4193115234375,554.74853515625,163.24395751953125,670.1127319335938,156.86082458496094,674.7045288085938,198.7538299560547,10,veh,614.5076368798651,181.58002271265627,14.607341105439318,9.619589638848305
20,2,393.7422866821289,115.49942779541016,410.97650146484375,172.98399353027344,375.99560546875,172.0042724609375,378.0050354003906,58.0062370300293,409.99200439453125,59.00320816040039,10,veh,393.7422866821289,115.49942779541016,18.908867614747454,44.02676046752895
21,0,608.8429260253906,265.1197319030762,662.8665771484375,242.5547637939453,666.2784423828125,279.54449462890625,554.8892822265625,288.039306640625,551.33740234375,250.3403625488281,11,veh,609.0867667077371,265.24068096337123,11.09960142603252,4.931082886092329
22,1,614.201416015625,181.30000686645508,557.0177612304689,206.36790466308597,554.8961791992189,163.22305297851562,670.1846923828125,156.89894104003906,674.70703125,198.7101287841797,11,veh,614.5348851353256,181.5481531036767,13.939276975337947,9.122459349074468
23,2,394.5309448242188,117.33571243286131,411.9259033203125,175.53921508789062,377.0690612792969,173.55494689941406,378.104736328125,59.69844436645508,411.0240783691406,60.55024337768555,11,veh,394.5309448242188,117.33571243286131,18.908867614747454,44.02676046752895
24,0,608.9103057384491,264.9615523815155,662.9082641601562,242.5614471435547,666.344970703125,279.61917114257807,554.9429807662964,287.19914531707764,551.4450073242189,250.4664459228516,12,veh,609.1422363231513,265.13740121319285,10.59515949894464,4.54861705632111
25,1,614.0017242431642,181.28409957885742,556.0848388671875,206.29415893554688,555.0264282226561,163.23126220703125,670.2440185546875,156.9951629638672,674.651611328125,198.6158142089844,12,veh,614.4060004883805,181.5178906551574,13.059988508598826,8.613970909673117
26,2,394.0323028564453,119.24931144714355,411.9389343261719,176.89761352539062,376.0180969238281,175.71568298339844,378.143310546875,61.992454528808594,410.0288696289063,62.39149475097656,12,veh,394.5452766926195,119.21850258433793,18.82296599958175,44.03191966062964
27,0,609.0330321788788,265.0748946666717,663.0487670898438,242.59686279296875,666.5010375976562,279.72662353515625,554.9609251022339,287.2596311569214,551.6213989257811,250.71646118164062,13,veh,609.2321809769069,265.1660372857177,10.131260882160719,4.336308795743205
28,1,613.8158569335938,181.31586074829102,556.1961669921875,206.25119018554688,554.1727905273439,163.2826385498047,670.3157958984375,157.0944061279297,674.5786743164062,198.6352081298828,13,veh,614.225946530684,181.51869309509212,12.104722904531108,8.141491808359113
29,2,394.06471252441406,121.37923812866212,411.9423828125,178.99632263183594,375.9200439453125,177.64540100097656,378.04913330078125,64.49824523925781,410.3472900390625,64.37698364257811,13,veh,394.54759803040497,121.25553091734311,18.629643718274597,44.08144560417036
