,id,x,y,frame,label,x_est,y_est,vx_est,vy_est
65,30,151.6124725341797,483.13311767578125,2,ped,151.6124725341797,483.13311767578125,2.8254188232421873,39.312942626953124
66,31,165.42449951171875,486.24749755859375,2,ped,165.42449951171875,486.24749755859375,-1.8120289306640622,41.53142504882812
67,32,223.3819580078125,495.51641845703125,2,ped,223.3819580078125,495.51641845703125,-2.8009072265625,47.92200073242187
68,33,275.41299438476557,541.559814453125,2,ped,275.41299438476557,541.559814453125,-1.522645751953125,49.0202666015625
69,34,111.10474395751952,527.6007080078125,2,ped,111.10474395751952,527.6007080078125,-9.249103454590184,50.33145410156249
70,0,281.24371337890625,67.20018768310547,3,ped,281.2939743504028,67.44975657308703,-1.6093531293658856,39.72443191530531
71,1,297.7286682128906,72.2205810546875,3,ped,297.9704024474435,72.70214026356469,-1.7387315721842262,46.83053077102506
72,2,311.75518798828125,81.33769226074219,3,ped,311.7321917392854,81.45536106311334,2.4959851851136845,49.688167173078604
73,3,329.64111328125,96.12203216552734,3,ped,329.5916062851304,96.51000722096848,0.7692473779085955,42.821727279395574
74,4,307.8440856933594,112.97268676757812,3,ped,307.9572063216827,113.2695128884417,-4.422250092457775,38.633252074668384
75,5,293.8443298339844,105.09356689453124,3,ped,294.0597965392771,105.45545075366323,-1.615799170686459,41.708074976733826
76,6,277.70291137695307,109.23455047607422,3,ped,277.6648721030985,109.2047897302492,1.2421934702000332,31.900241550975647
77,7,265.42919921875,113.65370178222656,3,ped,265.4536912576065,114.06025564221736,-0.385311594949138,37.921967365727646
78,8,255.34176635742188,85.03711700439453,3,ped,255.34496467232717,85.07051993772576,-1.8886602174715017,31.47223544934962
79,9,294.58203125,172.26779174804688,3,ped,294.517919021176,172.4567355453227,-0.8519257543073014,38.94874960444674
80,10,306.0953369140625,220.38082885742188,3,ped,306.20181769471174,220.39594484763967,-1.738032971686377,47.34436152752314
81,11,265.19781494140625,250.99295043945312,3,ped,265.38298886179746,251.302353964084,-10.140030354080334,38.94211390432422
82,12,279.19500732421875,248.29470825195312,3,ped,279.31949838766167,248.5672460289209,-11.886654896144757,41.62590492546153
83,13,348.1513671875,290.0648498535156,3,ped,348.2731220499783,290.1741884440612,-0.4674510917095001,45.915690857525306
84,14,315.553955078125,340.33892822265625,3,ped,315.61798218069674,340.4928243257988,2.657017890245677,50.62908969345108
85,15,281.86785888671875,328.8062744140625,3,ped,282.0850159561629,328.64848682510365,-0.9597567963734827,34.80069575636571
86,16,242.60655212402344,318.0834045410156,3,ped,242.8292484803093,318.24353918235744,-3.929148506055877,47.58494856425747
87,17,235.21749877929688,362.7784118652344,3,ped,235.25372608006825,362.96027802268173,-2.2413778336314256,44.811864866154565
88,18,285.41485595703125,395.89678955078125,3,ped,285.3612507399114,396.054297439197,-2.433402767640783,45.27837158956214
89,19,346.2833557128906,380.98565673828125,3,ped,346.4615127979193,381.0784565141075,-9.153269634923367,44.61166305244982
90,20,222.7759552001953,391.3056640625,3,ped,222.88882044976194,391.47308307885424,-5.382915579173898,50.578533668423646
91,21,213.92544555664062,426.2723388671875,3,ped,213.6746879393511,426.4139767900086,-14.386558781043982,49.73555453420212
92,22,243.58474731445312,441.5317687988281,3,ped,243.59969913261304,441.75745065438866,1.2274661678980376,43.169933335067874
93,23,255.22018432617188,446.1213073730469,3,ped,255.25567589290608,446.35760568835013,-2.280034170035691,38.54460986877568
94,24,272.74734497070307,442.6986389160156,3,ped,272.5954189322551,442.88249945994386,-13.191797038114204,43.97008801892423
95,25,284.5086364746094,448.63519287109375,3,ped,284.08020820801823,448.83789063855164,-12.57624011055016,43.860838602882325
96,26,337.03704833984375,477.6039733886719,3,ped,337.09414373330515,477.8473615046967,-3.9101975597388527,44.570348649729574
97,27,350.23272705078125,478.16741943359375,3,ped,350.3251984824917,478.38888145922226,-0.2906003230490263,38.730016688682696
98,28,367.5556335449219,437.7146301269531,3,ped,367.5196129793345,437.8500903160408,-0.2244502428773963,42.27482000268082
99,29,384.2801208496094,441.3448791503906,3,ped,384.2546316175124,441.56660871566896,-2.891026788074967,52.991331017865214
100,30,152.06590270996094,483.9517211914063,3,ped,151.93217544815084,484.27891002230706,2.8478125341317098,39.2581522125956
101,31,165.27149963378906,487.2799987792969,3,ped,165.30235181977662,487.55882373803666,-1.8171953785817379,41.484733555782604
102,32,223.00132751464844,497.1783447265625,3,ped,223.10645235570854,497.31256450454623,-2.818511230907926,47.89952454571813
103,33,275.02645874023443,543.226806640625,3,ped,275.15518179450254,543.3772612109987,-1.5442014678414089,48.99507176764942
104,34,110.28186798095705,529.4645385742189,3,ped,110.45605149414045,529.5583477041787,-9.27827189177459,50.31574500450419
105,0,281.01593017578125,68.68258666992189,4,ped,281.0964037508634,68.84436177590935,-1.6415705699947811,39.659665563530005
106,1,297.9715576171875,73.87637329101562,4,ped,297.94344810280273,74.1735859643895,-1.7274779822961877,46.711542250273894
107,2,312.1640625,82.92747497558594,4,ped,312.0390078797762,83.15650985545744,2.54605056121161,49.59647350050748
108,3,329.5583190917969,97.42330169677734,4,ped,329.58326049889246,97.75627863007918,0.7592621336655937,42.68842060613671
109,4,308.1775207519531,115.14968872070312,4,ped,308.0230909966487,115.04711474449871,-4.360424437666401,38.67431736827643
110,5,294.10882568359375,106.48847198486328,4,ped,294.0644068295303,106.75804722719569,-1.5980161681029137,41.6001510482144
111,6,277.50625610351557,110.07420349121094,4,ped,277.5865408951749,110.25012669712021,1.2100516086504676,31.829811034674563
112,7,265.36795043945307,115.57987213134766,4,ped,265.394532005946,115.60354527733348,-0.3959534738446221,37.91248986737469
113,8,255.2761993408203,85.35147857666016,4,ped,255.2723810866448,85.74510694237824,-1.8871315867740313,31.314647092060508
114,9,294.3846130371094,173.85035705566406,4,ped,294.42191704673263,173.93844105756912,-0.8668603426368316,38.91348534411239
115,10,305.7674560546875,222.12803649902344,4,ped,305.9055224744473,222.22058338583372,-1.7933075966414262,47.307310559821545
116,11,265.04263305664057,253.01980590820312,4,ped,265.0111303451754,252.98423173641308,-10.127418304283331,38.95635595541241
117,12,279.12045288085943,249.5709991455078,4,ped,279.00724099422445,249.85043360381786,-11.84133073560602,41.51403387883428
118,13,347.89666748046875,291.6789245605469,4,ped,348.0328593568441,291.83548077807734,-0.5219752468347421,45.8530138776816
119,14,315.1117858886719,341.7680969238281,4,ped,315.3471990351247,342.0872066992836,2.5627706909462007,50.501334710099734
120,15,282.3097229003906,329.9607238769531,4,ped,282.20871658389854,330.0138500862158,-0.9193191123087744,34.77942678091617
121,16,243.1367645263672,319.0872802734375,4,ped,242.95691114274254,319.52259231882454,-3.857144550683935,47.410672226180154
122,17,235.05404663085938,365.1176452636719,4,ped,235.09456380319034,365.0076345984869,-2.2575988054559266,44.85590742385784
123,18,285.3486022949219,397.894287109375,4,ped,285.3147049007272,397.91279064402534,-2.419832011230034,45.270963735140185
124,19,346.44366455078125,383.6666564941406,4,ped,346.3048165010409,383.3890822969728,-9.09768208591261,44.72278934711542
125,20,222.98768615722656,392.47119140625,4,ped,222.86430605707457,392.89524448721176,-5.333520593958216,50.40876483504641
126,21,213.46507263183597,427.56976318359375,4,ped,213.31611203054888,427.92024210324183,-14.326922691518762,49.595240974453844
127,22,243.31007385253903,443.2748107910156,4,ped,243.44010888485366,443.3828567269743,1.175406893421937,43.126677352922314
128,23,254.87188720703125,447.38763427734375,4,ped,254.98203331354682,447.60801047535693,-2.3241309514145345,38.45638268279236
129,24,272.05496215820307,444.6305236816406,4,ped,272.0512415665889,444.66329626155897,-13.190307506434872,43.95696757974035
130,25,283.8404235839844,450.7817687988281,4,ped,283.73178158320593,450.73807777883087,-12.532745495003223,43.878330218500764
131,26,336.1524963378906,479.4565124511719,4,ped,336.4495438432323,479.5518220831118,-4.029119955786767,44.53219162234197
132,27,349.4906921386719,479.56060791015625,4,ped,349.80446096633347,479.72987185845005,-0.4162170682485721,38.662252193328726
133,28,367.822509765625,439.6700744628906,4,ped,367.7033723812641,439.64841469461237,-0.17675382074861098,42.283491449150404
134,29,384.93255615234375,442.5792236328125,4,ped,384.6278988762591,443.03613726302166,-2.769057834981928,52.80840652695281
135,30,151.7667999267578,486.1451416015625,4,ped,151.87521424264196,486.05783200168696,2.8044090717932213,39.293106442570505
136,31,165.25755310058594,488.627685546875,4,ped,165.24572798388348,488.8800322858412,-1.8124612159090496,41.383707025368814
137,32,222.4988250732422,498.3998718261719,4,ped,222.68580450184237,498.747260788835,-2.8933680846466228,47.760448044291266
138,33,274.32208251953125,544.5409545898439,4,ped,274.6153657002877,544.8766332718154,-1.6616168237993776,48.860683454519666
139,34,110.45564270019531,531.2904052734375,4,ped,110.30815170677914,531.4302493725057,-9.219224156927044,50.2597586890654
140,0,280.40850830078125,70.62834167480469,5,ped,280.64208085116775,70.57938202473207,-1.7935440095056525,39.69152104657573
141,1,297.97601318359375,75.95626068115234,5,ped,297.9365650589523,76.01870014651189,-1.7018111512661722,46.6709161565989
142,2,311.3692932128906,85.2874526977539,5,ped,311.6618701578174,85.26394019837166,2.355686048906836,49.61177185383155
143,3,328.47662353515625,100.21521759033205,5,ped,328.90585277236215,99.95938007574209,0.4799851235509133,42.85488069309388
144,4,307.0425720214844,115.49645233154295,5,ped,307.3437261482676,115.93525964065307,-4.556369673501708,38.38880840783727
145,5,292.9464111328125,108.00157928466795,5,ped,293.3428498782624,108.18692904328955,-1.8559581206213367,41.47955365659615
146,6,277.00076293945307,111.33113861083984,5,ped,277.2406775717178,111.4241100467747,1.0539517082386836,31.769319384984115
147,7,264.8124389648437,116.79420471191406,5,ped,265.02570597884466,116.94149461305307,-0.5347151630855194,37.81665603397145
148,8,255.05111694335938,86.73831176757812,5,ped,255.10487123329852,86.85629116008333,-1.9221066911559428,31.23788407328647
149,9,294.8050842285156,176.10157775878906,5,ped,294.64696706733235,175.8979111442673,-0.7639817775359676,39.04600055564382
150,10,305.98272705078125,223.6712188720703,5,ped,305.92541104693254,223.86823274453445,-1.756015071344713,47.17912393951798
151,11,264.25,253.42453002929688,5,ped,264.3777283453226,253.8711815591325,-10.210524456652632,38.66574317090675
152,12,278.60269165039057,251.4192657470703,5,ped,278.5690060497687,251.48059771457926,-11.819413277497084,41.47412837607345
153,13,348.7977600097656,293.8155822753906,5,ped,348.5011237883054,293.79007417802796,-0.3289695756451368,45.869610662214555
154,14,314.3732604980469,343.7496337890625,5,ped,314.78081643579804,343.91701914261165,2.297595362977953,50.392425817079086
155,15,281.52459716796875,331.3231506347656,5,ped,281.7681049234869,331.3764290059383,-1.0777568700522298,34.744761331978566
156,16,242.16644287109372,321.0279541015625,5,ped,242.40384835236256,321.2059575088951,-4.011611877805446,47.29485472103145
157,17,234.86422729492188,366.1320495605469,5,ped,234.91557612313056,366.4135199649338,-2.291008801728229,44.672769356459035
158,18,285.1019287109375,399.4384765625,5,ped,285.1441044451992,399.5751643606001,-2.447273555148797,45.182028135549956
159,19,346.2876281738281,385.41650390625,5,ped,346.15102755844504,385.3553770738934,-9.0088032115555,44.76256137916397
160,20,222.8447265625,394.1372375488281,5,ped,222.76822768939925,394.4617033152718,-5.283746779164542,50.197651934800305
161,21,212.68711853027344,429.4931335449219,5,ped,212.69897416748503,429.680030387238,-14.334636534441048,49.47363697640911
162,22,243.0803375244141,444.4300537109375,5,ped,243.23448524692532,444.7134451759251,1.0751110344092456,42.9422893518883
163,23,255.3554992675781,449.26934814453125,5,ped,255.1781212948757,449.2477097541238,-2.208720383860928,38.47046165144797
164,24,270.88919067382807,446.1639404296875,5,ped,271.1199262393113,446.2894053048058,-13.340435068282133,43.875334149022635
165,25,284.2277526855469,452.6367492675781,5,ped,283.8436268412489,452.61089017195434,-12.282814903131987,43.89515537924027
166,26,335.9886779785156,480.856201171875,5,ped,336.09909304141524,481.0647199467385,-4.100961261003914,44.39651936391025
167,27,349.7264099121094,481.4259643554688,5,ped,349.7492952528261,481.3944584662742,-0.43110736223789936,38.682751427240525
168,28,368.1783142089844,441.5168151855469,5,ped,367.99644438782997,441.4772881041778,-0.058420642392156344,42.309209653192546
169,29,385.7255859375,444.2809143066406,5,ped,385.26812285445817,444.64207017365004,-2.4714105383964706,52.57342129766053
170,30,152.72494506835938,486.9719543457031,5,ped,152.44863631711007,487.2452335778417,2.984188721520141,39.115297942443824
171,31,165.15875244140625,490.25909423828125,5,ped,165.16304386076806,490.3899346194213,-1.8152534179880895,41.29857603409497
172,32,222.5777130126953,500.5922546386719,5,ped,222.57296704062588,500.6476914032203,-2.890280128900024,47.72437824169744
173,33,274.36044311523443,546.2886962890625,5,ped,274.43043598991716,546.5246853357025,-1.7071575257747686,48.7071377273123
174,34,110.36742401123048,532.6419677734375,5,ped,110.20008027017697,532.9755059746749,-9.110342338980391,50.04274283011096
175,0,280.42007446289057,72.02924346923828,6,ped,280.4751885210772,72.10622589769089,-1.843335215500201,39.62197349230085
176,1,297.96478271484375,77.55364227294922,6,ped,297.92764173990696,77.70776106880156,-1.6682572088645038,46.531681976348054
177,2,311.97271728515625,86.28357696533203,6,ped,311.8931184885666,86.67655872242528,2.4275972855008003,49.25674382172287
178,3,327.5075988769531,101.26614379882812,6,ped,328.0386212126055,101.44610385879909,0.000248312796903738,42.69230096821751
179,4,306.8074645996094,117.2217025756836,6,ped,306.9370954870321,117.33952783514069,-4.673480959284049,38.282362576083756
180,5,293.6639099121094,108.94886016845705,6,ped,293.5147172590521,109.31133612865801,-1.7211743219743418,41.15208520668966
181,6,276.5885009765625,112.72843170166016,6,ped,276.84914421474826,112.7361914581091,0.8184810934702522,31.76230905686586
182,7,265.09652709960943,117.96603393554688,6,ped,265.0616603989048,118.1729848893762,-0.5032158481329412,37.629692164644545
183,8,254.8292694091797,88.2309799194336,6,ped,254.90244272097914,88.20409418444969,-1.9882130088720404,31.2621732149854
184,9,295.02294921875,176.94386291503906,6,ped,294.87024547008787,177.16199445797855,-0.6260259808492707,38.84893590561158
185,10,306.2321472167969,226.2071075439453,6,ped,306.08987836204176,226.0681584372996,-1.6274863785431233,47.30465350165483
186,11,264.2376708984375,255.1981506347656,6,ped,264.13066058701224,255.30512698875668,-10.11384907771989,38.569098469838345
187,12,278.8243408203125,252.70867919921875,6,ped,278.5441650858728,252.89653690137817,-11.566296592441576,41.30441375418506
188,13,348.9130554199219,295.75299072265625,6,ped,348.7536849078948,295.73435624648715,-0.1849908839123747,45.88644544216115
189,14,314.7547912597656,345.492431640625,6,ped,314.80041523998415,345.68951367771996,2.2563776941636298,50.2143777358874
190,15,281.66998291015625,332.0158386230469,6,ped,281.6898907352471,332.31901638341293,-1.0957420203499229,34.47086413013892
191,16,242.21018981933597,322.6126403808594,6,ped,242.2200521715843,322.8245248905688,-4.020521735445135,47.10343377296284
192,17,235.8030548095703,367.7943115234375,6,ped,235.43499284994294,367.97494303874566,-1.9584938417791884,44.509583024627744
193,18,284.9864807128906,400.6303405761719,6,ped,285.00728017038176,400.9408399555346,-2.4660642250176004,44.901516428234316
194,19,345.9615783691406,386.9645690917969,6,ped,345.8918274035399,387.0610863358637,-8.945788713788282,44.675365659242864
195,20,222.76004028320312,395.2037963867188,6,ped,222.68059357536575,395.7098438132902,-5.211972942766531,49.74047798520478
196,21,212.49392700195312,430.9599609375,6,ped,212.34684672163905,431.2533277364553,-14.20176109801332,49.208603204639374
197,22,242.6685791015625,445.9336242675781,6,ped,242.89725184613047,446.1473678777592,0.8685232398475902,42.74918885312799
198,23,254.68832397460938,450.6309814453125,6,ped,254.8372193989248,450.71382771308885,-2.3432356597752393,38.39561658069013
199,24,271.1806640625,447.0617065429688,6,ped,270.9495956583395,447.4577128343926,-13.131682984169165,43.517573688621695
200,25,283.8287048339844,453.98382568359375,6,ped,283.6424806180305,454.1552552212004,-12.114576007234868,43.74028230871414
201,26,336.66741943359375,482.6197509765625,6,ped,336.39058814694056,482.73083069394954,-3.8508660208239136,44.296167597551424
202,27,349.8945617675781,482.528564453125,6,ped,349.833439581844,482.7080171827428,-0.3758882867269531,38.52063003533674
203,28,367.5617370605469,443.1190490722656,6,ped,367.72358555342066,443.16505992420565,-0.20463799443861197,42.267642476281516
204,29,385.87835693359375,445.7250671386719,6,ped,385.6112822290745,446.1405756998775,-2.230129600897428,52.19804207420682
205,30,152.7869873046875,489.2300415039063,6,ped,152.7069055000414,489.0977336877928,3.0565363178094,39.234827622230526
206,31,165.36431884765625,491.6186218261719,6,ped,165.26061112800377,491.80351127173594,-1.7215616703226666,41.13154299800239
207,32,222.4623107910156,502.5195617675781,6,ped,222.45860684217487,502.56398079033295,-2.886933903167615,47.6842491569443
208,33,274.2979736328125,547.4039916992189,6,ped,274.32091012261634,547.8353882462802,-1.727878835839559,48.31740496135769
209,34,110.23387908935548,534.837158203125,6,ped,110.07895513494336,534.9216071552515,-8.970380761455097,49.96644986040955
210,0,280.36911010742193,72.95722198486328,7,ped,280.379972987916,73.25546188016149,-1.8558320750488817,39.278872775563805
211,1,297.5768127441406,78.80745697021484,7,ped,297.68145659130516,79.12039093831218,-1.7886414348862347,46.1716769252525
212,2,312.41357421875,88.05912017822266,7,ped,312.2576012968628,88.3090972691133,2.6070314327585526,48.9691655318812
213,3,326.69024658203125,104.33528137207031,7,ped,327.1919384771969,103.92282420005574,-0.576907364649923,43.166799362203434
214,4,307.27874755859375,118.30934143066406,7,ped,307.0791046406673,118.54258445172371,-4.4438080372105215,38.01403547108843
215,5,293.16229248046875,111.2954559326172,7,ped,293.26670888053434,111.19584077969134,-1.8412968886275645,41.26668432942795
216,6,276.90509033203125,114.77405548095705,7,ped,276.89697603351453,114.50872964855564,0.8278159332445019,32.06754482411541
217,7,264.20855712890625,119.4873504638672,7,ped,264.518161086634,119.58226807735599,-0.8593899934289447,37.52049717855321
218,8,255.5606231689453,89.15589904785156,7,ped,255.28488095336502,89.28690057275651,-1.6709940408809796,31.1114666267753
219,9,294.79929161071783,179.9845485687256,7,ped,294.81597641284606,179.53723707338713,-0.6452204872149963,39.36353136072962
220,10,305.49481201171875,227.7259521484375,7,ped,305.6909616395198,227.8432306386594,-1.8531405547523392,47.16973414751297
221,11,263.97787475585943,256.23861694335943,7,ped,263.877771010128,256.48982453272873,-9.99868786874025,38.28010459168465
222,12,278.70510864257807,254.45376586914062,7,ped,278.46573636488586,254.51534734182889,-11.290918276736827,41.2335692838437
223,13,349.14453125,297.09637451171875,7,ped,348.9962387870468,297.30169350280016,-0.014392479312393791,45.65024266007087
224,14,314.8939208984375,347.0401916503906,7,ped,314.8941456981438,347.316892517666,2.256119080404786,49.8960559171749
225,15,281.5487060546875,333.5477600097656,7,ped,281.5842323164705,333.6255149720448,-1.1366120919697644,34.381413376874775
226,16,242.2803192138672,325.1576843261719,7,ped,242.1955037384116,325.02055774163045,-3.9229484366411316,47.26118674358006
227,17,235.57257080078125,369.6432189941406,7,ped,235.49098969062007,369.71322239679756,-1.8646414169031784,44.42904980957413
228,18,285.5766906738281,402.3362731933594,7,ped,285.32656150126826,402.51387501291606,-2.178310977598018,44.697199995240766
229,19,346.11614990234375,388.90435791015625,7,ped,345.89386234498096,388.9118235927372,-8.690064977778222,44.666776999292125
230,20,222.566650390625,396.5514526367188,7,ped,222.52816369846192,397.0102080603677,-5.167697137033733,49.21271722233446
231,21,211.99560546875,433.09375,7,ped,211.90590299900396,433.17262433530476,-14.098565710179036,49.11786470384904
232,22,243.0963287353516,447.95196533203125,7,ped,243.03573652488225,447.9439292974342,0.9382296445521904,42.75843365663497
233,23,254.6951446533203,452.5456848144531,7,ped,254.7116429972657,452.45994591858374,-2.3622156611830762,38.49425219949498
234,24,269.98696899414057,448.3954162597656,7,ped,270.1413498016257,448.7218484786413,-13.309285533437889,43.14203999903828
235,25,284.287109375,456.2190246582031,7,ped,283.85926454762654,456.1299389992414,-11.622375368627162,43.842768105961994
236,26,336.1056823730469,483.7945251464844,7,ped,336.1519276925553,484.0861625613232,-3.904067495607185,43.96066249700648
237,27,349.98150634765625,483.9440612792969,7,ped,349.9205821554182,484.0819457804085,-0.30579996402754,38.36200514341538
238,28,367.82470703125,444.0825805664063,7,ped,367.7839072403835,444.39712525746506,-0.1577011569808569,41.90578441956449
239,29,385.93951416015625,447.836181640625,7,ped,385.7827813173782,448.0153288570523,-2.049821226527786,51.99194778794045
