,id,x,y,frame,label,x_est,y_est,vx_est,vy_est
43,7,480.3844909667969,478.33477783203125,158,ped,480.6594265449044,478.1517728682122,27.47327175478188,-4.388172632038247
44,8,318.1735534667969,394.2153930664063,158,ped,318.1419426966328,394.266634106241,-4.593548629128727,29.54268584342647
45,9,332.7240905761719,394.7944641113281,158,ped,332.9364525795418,394.37762722837095,-1.6423563031160706,23.63615377058556
46,10,327.1939697265625,245.3841552734375,158,ped,327.28853755085055,245.5224129498618,-0.40801977493761254,36.299861997079866
47,11,340.7168884277344,246.10813903808597,158,ped,340.8676063159786,245.90085636857359,-2.848337738098384,29.138270870631338
48,0,266.8397216796875,614.5672607421875,159,ped,266.845961661402,614.3922629372494,2.3031963099204336,39.931661047932906
49,1,303.0602111816406,519.59521484375,159,ped,303.0551462678718,519.7053544920609,-7.531012352185157,31.990216201978654
50,2,368.703857421875,551.6515502929689,159,ped,368.78064161324835,551.8509793158626,2.9223159868516073,-44.06035313577869
51,3,388.2715148925781,552.6776123046875,159,ped,388.328054029339,552.8232227994822,-0.06969831237830254,-39.348962522032195
52,4,374.87249755859375,613.7734985351562,159,ped,374.8793475963468,614.2532474335535,-1.9190266020016602,-32.71071508210406
53,5,389.9747009277344,624.0743408203125,159,ped,390.5131033237192,623.7975382877986,6.673866071295199,-44.84872877750113
54,6,489.0545654296875,495.5028076171875,159,ped,489.10799847183074,495.41839591244945,24.282369975018813,-6.6825200108875356
55,7,482.2557373046875,477.5637512207031,159,ped,482.0858844606275,477.7164669626978,27.58378611479462,-4.487536776240869
56,8,318.2589111328125,395.6407470703125,159,ped,318.1425608421338,395.5872263453549,-4.517845581688983,29.577508979293523
57,9,333.3189697265625,396.3397521972656,159,ped,333.14890122353916,395.97161148599935,-1.5317016250978057,23.875683672633283
58,10,326.8762512207031,247.2706756591797,159,ped,327.02529814423076,247.18234353481276,-0.5049968108929387,36.35733508943224
59,11,341.062255859375,246.8959045410156,159,ped,340.94406120754974,246.978960332797,-2.7714346613457868,29.08423081186832
60,0,266.63369750976557,616.8463134765625,160,ped,266.74913956128296,616.5510628517793,2.1989035186317025,40.19839670780418
61,1,301.827880859375,521.3258666992189,160,ped,302.16978103539185,521.2186896476038,-7.839892203419772,32.08704221752594
62,2,368.0190124511719,550.548828125,160,ped,368.3498131387182,550.3483161331081,2.6234636482889604,-43.879206360869624
63,3,387.9937133789063,551.0791625976561,160,ped,388.1178070003629,551.1176819734129,-0.18180711495694907,-39.383761740892
64,4,374.4865112304688,612.6463623046875,160,ped,374.60362697456446,612.7371857036267,-2.024831442569278,-32.792766861894776
65,5,390.7637023925781,622.6287841796875,160,ped,390.77409503578815,622.3660149087873,6.664477137583458,-44.61133745980643
66,6,489.9814147949219,495.00042724609375,160,ped,490.0335939245426,495.05256509454557,24.235230245573344,-6.7296224460517955
67,7,482.8616027832031,477.7893371582031,160,ped,483.00191714420276,477.69197509143095,27.457023152995177,-4.399577825617226
68,8,317.7798156738281,397.27142333984375,160,ped,317.8450810829789,397.10272438384897,-4.576807732876228,29.729915184631484
69,9,332.1706800460816,396.91393566131586,160,ped,332.5130210095474,396.9339637738937,-1.8409796930377489,23.85758985207538
70,10,326.96978759765625,248.46099853515625,160,ped,326.98268541575226,248.55001576172316,-0.5166489725886855,36.27691504396859
71,11,340.0285949707031,248.95297241210938,160,ped,340.3280796100421,248.66805929095696,-3.0419954195289147,29.341627352290114
72,0,266.5590209960937,618.6822509765625,161,ped,266.66388159539366,618.5131165969767,2.0782699369262128,40.39297204053335
73,1,302.3974609375,522.3307495117189,161,ped,302.19108592017113,522.4149257939196,-7.602474549113838,31.990204258518375
74,2,367.1743774414063,548.863525390625,161,ped,367.65243222504256,548.7350353031532,2.0735005431142977,-43.73138897694412
75,3,389.2586669921875,548.294189453125,161,ped,388.8313673070458,548.733550469538,0.3097663818987761,-39.88921081733739
76,4,374.2985229492188,610.6272583007812,161,ped,374.38062050925026,610.9034056255847,-2.1192780009715007,-33.110451875062864
77,5,390.681396484375,621.6447143554688,161,ped,390.81930862108595,621.2207919496083,6.505820453155162,-44.123649247784456
78,6,492.046875,493.9331359863281,161,ped,491.67388762712466,494.2452077035781,24.664321849295348,-7.0886355477522764
79,7,484.9710693359375,477.7481994628906,161,ped,484.6644979549868,477.65900580153016,27.809708565622714,-4.296967780403207
80,8,318.7790832519531,398.0724792480469,161,ped,318.36054559528424,398.1730239729848,-4.095314236370845,29.614246664979415
81,9,331.94124889373785,398.7310438156128,161,ped,332.1254183943214,398.4326377196518,-2.0528517083096895,24.200881769142892
82,10,327.09686279296875,249.63009643554688,161,ped,327.04636340450566,249.79119122289796,-0.45855353784092723,36.091588607518865
83,11,339.9223327636719,250.0405120849609,161,ped,340.0260916312528,249.98519990194802,-3.1613615485950803,29.40525951530786
84,0,266.32498168945307,619.8713989257812,162,ped,266.48239374187784,619.9921421598953,1.8600189569074361,40.22556218360004
85,1,301.4093017578125,523.8098754882811,162,ped,301.58118191059543,523.7874276482132,-7.840785473930599,32.02132807031464
86,2,367.39093017578125,547.5855712890625,162,ped,367.5196410793377,547.3360898276595,1.8950435545446267,-43.38548424723017
87,3,388.8174743652344,546.4882202148439,162,ped,388.82739176123613,546.7033457639133,0.29601596467674807,-40.18748125589809
88,4,373.98272705078125,609.268798828125,162,ped,374.09720419376464,609.362608006608,-2.2779999556185975,-33.24051780599556
89,5,390.5792236328125,620.2329711914062,162,ped,390.76838987514367,619.9176504853997,6.2435424563990685,-43.68645875286331
90,6,492.0277404785156,494.2725830078125,162,ped,492.2773531628712,494.1531018347798,24.31823517965011,-6.9229755318482304
91,7,486.1266479492188,477.515869140625,162,ped,486.01485224731874,477.50252296586274,27.96471271635784,-4.278463379523522
92,8,318.32421875,399.1827087402344,162,ped,318.27447713037134,399.26610728655197,-4.026347743243745,29.498615020606774
93,9,336.6836237907409,402.0009455680847,162,ped,334.9659860839097,401.0544606174299,0.32864390818515377,25.513178158595792
94,10,325.8570556640625,250.9427947998047,162,ped,326.28987741102753,251.07362640274263,-1.058658605994372,35.91019128044777
95,11,340.4926452636719,250.18240356445312,162,ped,340.27130847068446,250.56309495023478,-2.854479253119037,28.87743291784165
96,0,265.8036499023437,621.7819213867188,163,ped,266.08185269063773,621.7407103306313,1.4125387582449833,40.291848836146535
97,1,300.7411804199219,525.7380981445311,163,ped,300.9298712889654,525.5118372571684,-8.144288641828911,32.3852613991194
98,2,367.19140625,545.7217407226561,163,ped,367.3412164312454,545.6499431372819,1.654078717073275,-43.27000015031013
99,3,389.5790710449219,544.565185546875,163,ped,389.30711752704116,544.7351280213684,0.7334444137388372,-40.46082823675982
100,4,374.4568176269531,607.1278076171875,163,ped,374.2895899932248,607.4398771697445,-2.009019708434653,-33.74247160103489
101,5,390.36407470703125,618.3193969726562,163,ped,390.6085840441816,618.2370613361725,5.850257085559349,-43.554024541126296
102,6,493.13671875,493.2416076660156,163,ped,493.1936997196443,493.4706770474431,24.226583130536,-7.2914262326380985
103,7,486.3752136230469,477.2361755371094,163,ped,486.67169020496397,477.2685082307834,27.487839710919822,-4.33046947291061
104,8,317.53375244140625,400.9098205566406,163,ped,317.74444624918027,400.75776659032203,-4.365241927366814,29.743188913891224
105,9,332.986602306366,400.1282343864441,163,ped,333.71973358628486,400.8603535474783,-0.8505740744793708,24.335588136464466
106,10,326.1867980957031,252.77305603027344,163,ped,326.20847262552286,252.69887304155984,-1.0935213870941407,36.02951222158749
107,11,340.09747314453125,251.27734375,163,ped,340.117623084621,251.45765050087564,-2.886889780884364,28.587415333198532
108,0,266.058837890625,623.5546875,164,ped,266.0888210453781,623.5058425703791,1.3581363732503553,40.380474622464256
109,1,300.4878845214844,527.1268920898439,164,ped,300.5253231548392,527.0301614374567,-8.212218483175338,32.56077255647709
110,2,366.9672546386719,544.4334106445311,164,ped,367.1293581645885,544.2181553377637,1.359952948836659,-42.879434108566386
111,3,389.601318359375,542.8950805664061,164,ped,389.50484686241987,542.9508869991434,0.9084853512780193,-40.56208519467363
112,4,373.615478515625,605.7396850585938,164,ped,373.8315131874025,605.8468567222218,-2.4009998547207667,-33.936927259661275
113,5,390.4399108886719,616.8056030273438,164,ped,390.59093567292524,616.6646673240939,5.576232936854948,-43.298306340328736
114,6,494.2476196289063,492.5050048828125,164,ped,494.23171177345085,492.7471107850663,24.255446846981222,-7.730710844692909
115,7,487.5018615722656,476.6587524414063,164,ped,487.6176162767392,476.8158013671781,27.277810711317414,-4.615424014658922
116,8,317.518798828125,402.8387145996094,164,ped,317.5347475907383,402.53115648938086,-4.394179867054005,30.30123208375338
117,9,333.6578364372253,402.2719416618347,164,ped,333.66750557426184,402.12680434010707,-0.8681180627608274,24.598929886815455
118,10,325.0769958496094,253.7088928222656,164,ped,325.4743831524982,253.88920735645516,-1.8145534873444213,35.70234382353544
119,11,339.37493896484375,252.79872131347656,164,ped,339.60266911797726,252.74428939486324,-3.3000905787218926,28.68617832918031
120,0,265.3089599609375,624.7460327148438,165,ped,265.6136661486259,624.9077693222102,0.7476952193667944,40.056455336951856
121,1,299.4911193847656,527.7801513671875,165,ped,299.7430729371893,528.0016460215054,-8.71697625797919,32.117035416163056
122,2,367.4730529785156,542.2894897460939,165,ped,367.36851997031073,542.3405714495883,1.5693718997007804,-42.981769982543995
123,3,390.3939208984375,541.4423217773439,165,ped,390.08386888409933,541.3755843970207,1.5296362075581822,-40.428385108827946
124,4,373.8817138671875,604.4540405273438,165,ped,373.8269500713938,604.4457944411907,-2.2912873643084652,-33.920407246121584
125,5,390.27978515625,615.4417724609375,165,ped,390.4778429931814,615.2294061138191,5.179448560963849,-42.87285663428744
126,6,495.4223937988281,492.2182922363281,165,ped,495.35718146285967,492.2934694260723,24.38609169511516,-7.881319044681557
127,7,488.67486572265625,476.53546142578125,165,ped,488.70417545808834,476.5674573593889,27.21909228208923,-4.679523909640432
128,8,317.32611083984375,404.0240783691406,165,ped,317.3353494456604,403.9406238866039,-4.4126882709620086,30.46842281592381
129,9,333.3335261344909,403.3396601676941,165,ped,333.4419925198901,403.2715892325457,-1.085417048262183,24.735301584788388
130,10,324.9859619140625,254.7665863037109,165,ped,325.1363063995402,254.98940716238457,-2.1157500658952944,35.25594979685041
131,11,339.32269287109375,254.4935607910156,165,ped,339.37453979768776,254.29219132518736,-3.403959482518928,29.089597143906847
132,0,265.8685302734375,626.8826293945312,166,ped,265.7873957694605,626.7722984361853,0.9241602836532619,40.296421796385864
133,1,299.2178039550781,529.8671875,166,ped,299.27645628319436,529.6763957177168,-8.844543277486823,32.532001706404635
134,2,366.6942443847656,540.3566284179689,166,ped,366.9625653215531,540.4259975947571,0.985782069990191,-43.13264582009008
135,3,390.4718627929688,539.5382690429689,166,ped,390.3542682688884,539.5930819149509,1.7854007002759222,-40.547601428690704
136,4,373.6390380859375,603.1019897460938,166,ped,373.67253455624916,603.0762504710997,-2.3641411625962423,-33.86442511036103
137,5,390.1136169433594,613.4012451171875,166,ped,390.324090430723,613.4157555984134,4.721675164225765,-42.90441648708535
138,6,496.5340270996094,491.4433898925781,166,ped,496.476084516161,491.6325023928677,24.51211504168101,-8.292632947955415
139,7,490.0885620117188,476.529052734375,166,ped,489.9981984618454,476.47218769278686,27.415630238888525,-4.555844183659137
140,8,316.5254821777344,404.8835754394531,166,ped,316.75248471177906,405.00249086625644,-4.9064118386162185,30.20978540018957
141,9,336.4179682731628,407.0601191520691,166,ped,335.32207913879813,406.06013009648,1.2981082962851749,26.910247191533877
142,10,325.5618896484375,256.2940673828125,166,ped,325.37551021855455,256.3542105530587,-1.7103805071526463,35.12514024131424
143,11,338.8854064941406,255.54107666015625,166,ped,339.0113308425663,255.5281615650988,-3.6778410883824755,29.117687080590557
144,0,266.20278930664057,628.6663818359375,167,ped,266.0666118677163,628.5892732513685,1.241372971752138,40.476039077925726
145,1,298.4198913574219,531.1759033203125,167,ped,298.5961164112539,531.1243552495662,-9.255043162622012,32.65207814650303
146,2,366.5133972167969,538.559326171875,167,ped,366.6905654442215,538.5837825187458,0.5730851496263745,-43.189614607234766
147,3,390.4597473144531,538.6199951171875,167,ped,390.44854053733457,538.3605078118169,1.8115058460532398,-39.94314986671127
148,4,373.2397155761719,601.1717529296875,167,ped,373.3604869109301,601.3495657941437,-2.6454667628320885,-34.27862365277942
149,5,389.51763916015625,611.683837890625,167,ped,389.88022099909585,611.6630396032168,3.8770744675579576,-42.855968809491266
150,6,497.8468627929688,491.2274169921875,167,ped,497.7209589728769,491.24881418461877,24.805396289505765,-8.342475719140587
151,7,490.44635009765625,475.7459411621094,167,ped,490.6976063668996,475.93971245127653,26.830352110602544,-5.007216393319223
152,8,317.2580261230469,406.7558288574219,167,ped,317.0013964041951,406.57755723594175,-4.308616758857724,30.62505257445991
153,9,336.37374830245966,407.73950147628784,167,ped,336.01328311997474,407.5382287317351,2.1377784384567167,27.37909334435458
154,10,325.108154296875,257.09194946289057,167,ped,325.1789873819163,257.35475615311753,-1.8753795957665782,34.51295648080435
155,11,339.5579833984375,257.04962158203125,167,ped,339.30501444076043,256.9386813339193,-3.088573411561669,29.376112078152154
156,0,265.57769775390625,630.1929321289062,168,ped,265.772424707704,630.2233755618475,0.7609250955762094,40.40092629864748
157,1,298.111328125,532.0653076171875,168,ped,298.14690166210545,532.2168974268898,-9.342813396875986,32.278062116873066
158,2,366.0185241699219,537.2706298828125,168,ped,366.2691651302634,537.0948011128015,-0.045318798724059084,-42.75579403193765
159,3,390.2745971679688,537.09619140625,168,ped,390.36445285596267,536.9515399008357,1.5898058008513298,-39.58625264623633
160,4,372.3480224609375,599.9059448242188,168,ped,372.67291914685273,599.9109563484176,-3.4470811242764086,-34.29098853658602
161,5,389.5070190429688,610.4716796875,168,ped,389.69966387668677,610.2569995450393,3.401763785544245,-42.326290629399544
162,6,499.12481689453125,490.5114440917969,168,ped,498.99182773380346,490.6516915649149,25.133519122939777,-8.688506914537307
163,7,491.7618713378906,475.80670166015625,168,ped,491.78160205623493,475.7793910864606,26.78167070549109,-4.939833286495457
164,8,316.93890380859375,408.1026306152344,168,ped,316.89669015001346,408.0134037893475,-4.204463418937521,30.845201034440475
165,9,335.97125196456915,408.8984980583191,168,ped,336.01850103705,408.8198668437871,2.021201271906437,27.573099357832604
166,10,324.2115478515625,258.28350830078125,168,ped,324.53179655973327,258.467444368592,-2.6655260479548755,34.05913285028822
167,11,339.01544189453125,258.11050415039057,168,ped,339.07333641529107,258.1297384680317,-3.2314159867614,29.328655437558066
168,0,265.6605224609375,631.16357421875,169,ped,265.71209994906843,631.4310354876422,0.6273644659599462,39.70833158793705
169,1,297.4989929199219,533.0386352539061,169,ped,297.591719154466,533.2269809257479,-9.58292928302028,31.790338355436482
170,2,365.2254333496094,534.8798828125,169,ped,365.599534393157,535.0348759735833,-1.0140587030303527,-43.157150998526454
171,3,390.4438171386719,534.9066772460939,169,ped,390.43912900956684,535.0480760417926,1.601945776985868,-39.95240681280917
172,4,373.4874877929688,597.9761962890625,169,ped,373.14336994406034,598.1573643608373,-2.5559831234251105,-34.76012580188229
173,5,389.4267578125,608.4000854492188,169,ped,389.5756985549979,608.432960102993,3.0160796418527727,-42.411420006878195
174,6,499.5798034667969,490.2936706542969,169,ped,499.7450873714362,490.29210414833415,24.70551413143997,-8.684450425354482
175,7,492.93463134765625,475.29095458984375,169,ped,492.92170123801776,475.39235931324407,26.815153405926928,-5.202422241371079
176,8,317.22271728515625,408.8482666015625,169,ped,317.0426803684098,409.01044014509085,-3.7382552954672947,30.42525036670421
177,9,336.012481212616,410.6812434196472,169,ped,336.0449133233889,410.42581514210235,1.9372178657426127,28.234534468516674
178,10,324.109130859375,259.7713623046875,169,ped,324.220979997482,259.8132425511498,-2.955160961343588,33.9506833641133
179,11,338.42315673828125,259.44161987304693,169,ped,338.60822578992355,259.4097946020941,-3.7106548941908857,29.41106742348843
180,0,265.54150390625,632.9830322265625,170,ped,265.6119724995482,633.0203408910671,0.4372985336590631,39.60770369443048
181,1,297.6007995605469,534.3734741210939,170,ped,297.45440287070613,534.4377353378674,-9.188072197927003,31.6170147866635
182,2,365.3336181640625,533.6640014648439,170,ped,365.41370608786605,533.5103089805193,-1.2300696263554673,-42.74261589922095
183,3,390.6990966796875,534.222900390625,170,ped,390.6299207160705,533.9216417548424,1.7885252644185345,-39.13986038902265
184,4,373.4311218261719,595.9298095703125,170,ped,373.2898863105285,596.2083592696123,-2.1750466140050824,-35.51142231301767
185,5,389.3938903808594,606.6123046875,170,ped,389.50405583180213,606.6308363137,2.7189444478496387,-42.461402994275794
186,6,500.9668273925781,489.8193054199219,170,ped,500.89831038706245,489.85891018290346,24.890316295386935,-8.791271291890004
187,7,494.3008728027344,474.2510070800781,170,ped,494.20748583039045,474.58206062447374,27.067034153541652,-6.0953306649976025
188,8,316.5509338378906,410.7366943359375,170,ped,316.6712081718751,410.5729286804427,-4.062655887996396,30.866954543467966
189,9,334.319121837616,411.6237177848816,170,ped,334.9661348723686,411.61645251335096,0.19211228174567463,28.254130157067458
190,10,324.00714111328125,261.7322998046875,170,ped,324.0395828895006,261.5521445697935,-3.0426620189641853,34.43659305914749
191,11,338.43994140625,261.10427856445307,170,ped,338.4447831075783,260.936741798488,-3.7237137965163,29.862942934655138
192,1,297.5126953125,536.0335083007811,171,ped,297.35493222724006,535.9345012912632,-8.747680928931489,31.893390102784995
193,2,365.1161804199219,531.9244995117189,171,ped,365.20416139743816,531.8541367354409,-1.4756660805070607,-42.54620016429766
194,3,391.1483154296875,531.6568603515625,171,ped,390.9897354189325,531.8828043316835,2.231196958234828,-39.7705767315905
195,4,372.7295227050781,593.9140014648438,171,ped,372.89733873919647,594.2045899819929,-2.643500410413811,-36.322592084526384
196,5,389.0737915039063,605.352783203125,171,ped,389.2680571087869,605.1766425554271,2.1766574095697333,-41.969711270362374
197,6,502.4090881347656,489.8062133789063,171,ped,502.24020114346035,489.69402317119346,25.36175963902592,-8.478095444307503
198,7,494.66162109375,473.97442626953125,171,ped,494.9027389764116,474.1007076363701,26.393960283644347,-6.447841591752166
199,8,316.9216003417969,411.9800720214844,171,ped,316.77158157244855,411.93728854180114,-3.6438826616894513,30.986383438248293
200,9,333.3627009391785,412.3372187614441,171,ped,333.93851040639373,412.5007546416363,-1.4152438468992976,27.79762429141784
201,10,323.33929443359375,262.88397216796875,171,ped,323.54417861141366,262.921300700707,-3.614590508563123,34.332391497196305
202,11,338.4338684082031,262.22213745117193,171,ped,338.38227240150684,262.2078941977405,-3.579684977438381,29.90270258085479
203,1,296.8845520019531,537.0455322265625,172,ped,296.92218524965455,537.1236991553343,-8.855826401043618,31.668764275042285
204,2,364.4501953125,530.77099609375,172,ped,364.6971230475939,530.5244343252131,-2.185254492890774,-41.83766341841875
205,3,390.4525146484375,530.5377807617189,172,ped,390.67728292852155,530.4258950376023,1.5852874699450372,-39.44905426950636
206,4,373.1986083984375,592.5047607421875,172,ped,373.0518515851452,592.5706894561863,-2.2217700036979315,-36.51204934204786
207,5,388.6294250488281,603.6845092773438,172,ped,388.8895470368669,603.592375598087,1.4291530903472873,-41.704949634064064
208,6,502.6238708496094,489.4731750488281,172,ped,502.86427593842274,489.425830855081,24.670915148692917,-8.342043934079891
209,7,496.0094909667969,473.7866516113281,172,ped,496.00738593326497,473.80274464760015,26.4000094518406,-6.4940876404365895
210,8,316.8321838378906,413.3311462402344,172,ped,316.756373376542,413.2949618076016,-3.426028539753816,31.090365496380137
211,9,332.62301588058466,413.16433668136597,172,ped,333.07109254781767,413.3411512360302,-2.7028675753845866,27.289517905220244
212,10,323.4139404296875,264.68283081054693,172,ped,323.4066224787509,264.56529653704854,-3.5935611447087052,34.67014601675524
213,11,337.6026611328125,263.92959594726557,172,ped,337.82743941780484,263.7603784204807,-4.225623216516198,30.388977628625664
214,1,297.3083190917969,538.5711059570311,173,ped,297.0393595639645,538.526052199738,-8.063738116518444,31.801448004870693
215,2,365.0041198730469,528.9464721679689,173,ped,364.8623803867832,528.8870128205035,-1.7678304015083204,-41.66255509296775
216,3,391.2523498535156,528.43017578125,173,ped,391.071162668835,528.5549064918399,2.118885396176928,-39.81638736000874
217,4,372.9039916992188,590.3038330078125,173,ped,372.9236407907131,590.5686992844061,-2.2796367589662587,-37.29208296400736
218,5,389.2183837890625,602.3795166015625,173,ped,389.12253717418025,602.19204967744,1.7114222531892818,-41.15285781738743
219,6,504.3605346679688,488.6650695800781,173,ped,504.19418295441506,488.8120380300657,25.16082247593481,-8.774867371747941
220,7,496.948974609375,473.3325805664063,173,ped,497.0057617984354,473.40353436869646,26.23277065748237,-6.703047241122643
221,8,316.8135681152344,414.07269287109375,173,ped,316.7423357101145,414.2574580376393,-3.216248451170509,30.546230380630302
222,9,333.083770275116,414.0010371208191,173,ped,333.0391238441182,414.17131933653246,-2.5713834252440684,26.788035212948433
223,10,323.24090576171875,265.65371704101557,173,ped,323.2465431269075,265.7810293649499,-3.6101632370665127,34.295210051196484
224,11,337.604736328125,265.7081298828125,173,ped,337.621275989677,265.46594875086146,-4.274332671990517,31.102203290856217
225,1,296.3450012207031,540.38427734375,174,ped,296.47227334764807,540.1952215285579,-8.446407165120032,32.369882041990614
226,2,364.4413146972656,527.1373291015625,174,ped,364.56478302673577,527.1415970342839,-2.1390625739005875,-41.67538748442061
227,3,390.4779968261719,526.2515258789061,174,ped,390.7202683587959,526.4799916773039,1.3904476846534952,-40.50331537645249
228,4,373.10345458984375,588.326171875,174,ped,373.00573645112354,588.5704319823858,-1.9858276738760168,-38.02649972240015
229,5,388.83575439453125,600.22119140625,174,ped,388.9630729079638,600.311638531208,1.3286137343556663,-41.42480514856879
230,6,505.067138671875,488.4024353027344,174,ped,505.1298664364483,488.41794019632454,24.972218933538098,-8.82148592854624
231,7,498.87872314453125,472.0331115722656,174,ped,498.601865926474,472.4208824608154,27.065197134320325,-7.8689578026779845
232,8,316.75067138671875,414.9149169921875,174,ped,316.70002309938917,415.13409451532596,-3.0639642677366123,29.887229417359492
233,9,332.1577143669128,414.6380000114441,174,ped,332.43291014109025,414.8692744076191,-3.3988144394928512,26.092662586792173
234,10,322.3946228027344,266.76260375976557,174,ped,322.64393459958427,266.92214961244207,-4.359768907968648,33.81550360550752
235,11,337.4588623046875,266.7322998046875,174,ped,337.453223820164,266.7432738140773,-4.257379443031765,31.069207741607865
236,1,296.0497131347656,541.96826171875,175,ped,296.07466207494997,541.8181068187075,-8.522747785774879,32.8293371602804
237,2,364.94342041015625,525.2263793945311,175,ped,364.77732174458265,525.2892200942242,-1.6308215373624546,-41.86767212583258
238,3,390.1012573242188,524.351806640625,175,ped,390.34160894872923,524.5076108534372,0.655001928042781,-40.980056681647326
239,4,372.240478515625,586.8743896484375,175,ped,372.48275718046665,586.9134487810264,-2.727169931653714,-38.146015758033215
